,Unnamed: 0,Event,Revenue,Offer ID
748,19433,transaction,20.11,3off7
749,19438,transaction,29.96,Bogo 5
750,19441,transaction,11.21,Bogo 10
751,19448,transaction,23.37,2off10
752,19450,transaction,20.32,2off10
753,19451,transaction,16.01,3off7
754,19476,transaction,14.54,Bogo 10
755,19492,transaction,13.35,2off10
756,19495,transaction,23.78,Bogo 10
757,19502,transaction,30.54,3off7
758,19505,transaction,26.7,Bogo 5
759,19509,transaction,28.34,3off7
760,19513,transaction,16.97,Bogo 10
761,19516,transaction,20.83,3off7
762,19529,transaction,17.04,Bogo 5
763,19534,transaction,33.63,2off10
764,19539,transaction,20.89,Bogo 10
765,19571,transaction,18.31,2off10
766,19576,transaction,11.75,2off10
767,19583,transaction,14.72,3off7
768,19600,transaction,16.06,3off7
769,19612,transaction,25.13,Bogo 5
770,19631,transaction,15.52,3off7
771,19641,transaction,14.14,2off10
772,19645,transaction,24.05,2off10
773,19656,transaction,18.89,3off7
774,19666,transaction,20.09,Bogo 10
775,19674,transaction,21.79,5off20
776,19677,transaction,14.63,2off10
777,19698,transaction,8.8,3off7
778,19700,transaction,14.91,3off7
779,19710,transaction,19.84,Bogo 5
780,19713,transaction,11.91,Bogo 10
781,19720,transaction,14.07,2off10
782,19728,transaction,8.3,3off7
783,19738,transaction,41.36,Bogo 10
784,19741,transaction,29.16,2off10
785,19746,transaction,23.1,Bogo 5
786,19759,transaction,19.21,Bogo 5
787,19780,transaction,15.35,2off10
788,19781,transaction,5.11,Bogo 5
789,19786,transaction,33.48,Bogo 5
790,19795,transaction,25.79,Bogo 5
791,19802,transaction,22.68,3off7
792,19805,transaction,29.38,Bogo 5
793,19808,transaction,7.19,Bogo 5
794,19812,transaction,17.62,2off10
795,19821,transaction,22.34,Bogo 10
796,19833,transaction,10.37,2off10
797,19835,transaction,31.92,3off7
798,19838,transaction,12.78,2off10
799,19840,transaction,11.45,3off7
800,19845,transaction,22.59,3off7
801,19849,transaction,33.24,3off7
802,19853,transaction,14.9,Bogo 5
803,19854,transaction,15.96,Bogo 5
804,19869,transaction,5.88,2off10
805,19882,transaction,14.69,Bogo 10
806,19886,transaction,12.36,Bogo 10
807,19903,transaction,19.27,Bogo 10
808,19905,transaction,37.17,Bogo 5
809,19919,transaction,7.62,Bogo 5
810,19931,transaction,19.67,3off7
811,19940,transaction,11.25,Bogo 5
812,19942,transaction,17.99,Bogo 10
813,19958,transaction,6.37,2off10
814,19959,transaction,23.88,Bogo 10
815,19961,transaction,22.53,Bogo 10
816,19964,transaction,25.31,3off7
817,19974,transaction,12.3,3off7
818,19978,transaction,24.34,Bogo 5
819,19980,transaction,18.67,Bogo 5
820,19986,transaction,12.7,Bogo 10
821,20006,transaction,20.86,Bogo 5
822,20014,transaction,555.05,Bogo 5
823,20017,transaction,24.76,2off10
824,20020,transaction,10.64,Bogo 5
825,20027,transaction,33.82,2off10
826,20038,transaction,19.15,3off7
827,20039,transaction,19.9,2off10
828,20045,transaction,9.84,Bogo 5
829,20046,transaction,16.8,Bogo 10
830,20047,transaction,19.25,2off10
831,20049,transaction,23.89,5off20
832,20060,transaction,14.12,3off7
833,20062,transaction,12.41,2off10
834,20074,transaction,13.29,Bogo 10
835,20076,transaction,8.57,2off10
836,20086,transaction,53.4,2off10
837,20090,transaction,20.92,Bogo 5
838,20095,transaction,25.82,Bogo 10
839,20105,transaction,24.98,2off10
840,20110,transaction,24.94,2off10
841,20115,transaction,15.92,Bogo 5
842,20129,transaction,37.92,2off10
843,20131,transaction,21.11,Bogo 10
844,20135,transaction,11.91,Bogo 5
845,20139,transaction,18.54,Bogo 10
846,20146,transaction,9.29,2off10
847,20151,transaction,14.97,2off10
848,20161,transaction,5.88,Bogo 5
849,20162,transaction,35.2,5off20
850,20164,transaction,23.61,2off10
851,20166,transaction,5.47,2off10
852,20177,transaction,20.59,Bogo 10
853,20179,transaction,16.47,2off10
854,20183,transaction,32.86,3off7
855,20188,transaction,6.39,Bogo 5
856,20194,transaction,14.08,Bogo 10
857,20195,transaction,24.64,2off10
858,20210,transaction,17.69,Bogo 10
859,20212,transaction,20.35,Bogo 10
860,20227,transaction,16.41,2off10
861,20231,transaction,21.51,2off10
862,20238,transaction,23.7,3off7
863,20242,transaction,32.52,Bogo 10
864,20247,transaction,13.56,3off7
865,20252,transaction,22.78,2off10
866,20255,transaction,20.62,2off10
867,20265,transaction,18.28,Bogo 10
868,20274,transaction,16.93,2off10
869,20284,transaction,7.6,2off10
870,20285,transaction,442.87,5off20
871,20292,transaction,31.69,Bogo 10
872,20303,transaction,34.19,Bogo 10
873,20308,transaction,36.01,2off10
874,20328,transaction,22.61,2off10
875,20332,transaction,21.04,3off7
876,20336,transaction,12.0,Bogo 10
877,20338,transaction,22.42,Bogo 10
878,20344,transaction,21.81,Bogo 5
879,20349,transaction,366.65,5off20
880,20351,transaction,12.91,2off10
881,20353,transaction,14.04,Bogo 10
882,20354,transaction,12.42,3off7
883,20362,transaction,16.3,2off10
884,20366,transaction,5.5,Bogo 5
885,20374,transaction,21.21,3off7
886,20382,transaction,12.72,2off10
887,20394,transaction,17.39,2off10
888,20397,transaction,16.82,3off7
889,20409,transaction,23.67,2off10
890,20412,transaction,13.22,3off7
891,20419,transaction,36.04,Bogo 10
892,20434,transaction,12.39,Bogo 5
893,20435,transaction,27.74,Bogo 5
894,20439,transaction,27.93,2off10
895,20448,transaction,30.83,Bogo 10
896,20449,transaction,25.79,Bogo 10
897,20455,transaction,4.62,2off10
898,20460,transaction,18.9,2off10
899,20470,transaction,14.51,3off7
900,20480,transaction,18.92,3off7
901,20484,transaction,13.82,Bogo 5
902,20497,transaction,13.18,2off10
903,20501,transaction,16.07,Bogo 5
904,20511,transaction,27.68,3off7
905,20513,transaction,15.62,3off7
906,20515,transaction,16.75,Bogo 5
907,20526,transaction,16.87,2off10
908,20543,transaction,13.73,Bogo 10
909,20547,transaction,12.34,Bogo 10
910,20549,transaction,30.59,Bogo 5
911,20563,transaction,5.09,Bogo 5
912,20580,transaction,14.26,2off10
913,20587,transaction,25.56,5off20
914,20590,transaction,11.74,2off10
915,20591,transaction,17.53,Bogo 10
916,20600,transaction,19.35,2off10
917,20624,transaction,19.84,2off10
918,20627,transaction,5.65,3off7
919,20633,transaction,13.24,Bogo 5
920,20637,transaction,15.83,Bogo 5
921,20638,transaction,10.02,Bogo 10
922,20692,transaction,13.85,Bogo 5
923,20696,transaction,9.8,3off7
924,20699,transaction,12.41,2off10
925,20700,transaction,17.97,2off10
926,20707,transaction,19.16,2off10
927,20709,transaction,14.69,2off10
928,20724,transaction,22.71,Bogo 5
929,20729,transaction,41.7,2off10
930,20733,transaction,21.43,Bogo 10
931,20738,transaction,17.74,Bogo 5
932,20743,transaction,17.59,Bogo 10
933,20744,transaction,32.53,Bogo 10
934,20753,transaction,13.15,Bogo 5
935,20757,transaction,20.91,Bogo 10
936,20760,transaction,13.18,2off10
937,20764,transaction,34.1,Bogo 5
938,20771,transaction,11.21,3off7
939,20776,transaction,6.87,Bogo 5
940,20785,transaction,249.62,2off10
941,20790,transaction,19.28,Bogo 10
942,20791,transaction,18.84,Bogo 10
943,20794,transaction,25.13,2off10
944,20804,transaction,34.3,2off10
945,20808,transaction,22.14,2off10
946,20829,transaction,18.73,2off10
947,20832,transaction,20.95,Bogo 10
948,20850,transaction,11.87,2off10
949,20852,transaction,11.46,Bogo 5
950,20860,transaction,9.88,2off10
951,20870,transaction,9.21,5off20
952,20872,transaction,24.44,2off10
953,20881,transaction,19.32,Bogo 10
954,20884,transaction,12.23,Bogo 5
955,20893,transaction,30.21,Bogo 5
956,20906,transaction,10.87,Bogo 5
957,20912,transaction,17.15,2off10
958,20913,transaction,21.74,Bogo 5
959,20918,transaction,12.0,3off7
960,20919,transaction,23.55,Bogo 10
961,20921,transaction,8.8,Bogo 5
962,20923,transaction,26.72,3off7
963,20927,transaction,30.61,Bogo 5
964,20928,transaction,7.43,Bogo 5
965,20933,transaction,13.12,2off10
966,20936,transaction,20.18,Bogo 10
967,20939,transaction,16.89,3off7
968,20940,transaction,24.79,2off10
969,20945,transaction,18.41,3off7
970,20951,transaction,7.3,Bogo 5
971,20960,transaction,22.19,2off10
972,20986,transaction,21.58,2off10
973,20993,transaction,12.53,Bogo 5
974,21003,transaction,7.06,3off7
975,21017,transaction,10.89,Bogo 10
976,21018,transaction,15.91,Bogo 10
977,21031,transaction,24.42,2off10
978,21032,transaction,17.58,3off7
979,21035,transaction,22.54,3off7
980,21049,transaction,16.53,Bogo 10
981,21055,transaction,7.04,Bogo 5
982,21062,transaction,46.13,Bogo 5
983,21085,transaction,14.1,2off10
984,21091,transaction,15.34,3off7
985,21094,transaction,20.84,Bogo 5
986,21098,transaction,34.2,Bogo 10
987,21102,transaction,11.71,2off10
988,21125,transaction,10.96,5off20
989,21133,transaction,12.75,3off7
990,21137,transaction,8.75,2off10
991,21152,transaction,26.95,2off10
992,21154,transaction,19.13,Bogo 5
993,21157,transaction,17.56,Bogo 10
994,21161,transaction,14.47,Bogo 5
995,21162,transaction,11.25,Bogo 5
996,21181,transaction,5.32,Bogo 5
997,21183,transaction,26.5,2off10
998,21189,transaction,11.22,5off20
999,21197,transaction,6.22,Bogo 5
1000,21200,transaction,5.64,Bogo 5
1001,21203,transaction,18.69,2off10
1002,21206,transaction,13.64,2off10
1003,21211,transaction,17.88,Bogo 10
1004,21221,transaction,19.25,Bogo 10
1005,21225,transaction,12.08,Bogo 5
1006,21229,transaction,35.22,5off20
1007,21235,transaction,14.18,2off10
1008,21248,transaction,27.09,Bogo 5
1009,21250,transaction,779.23,2off10
1010,21254,transaction,29.81,2off10
1011,21261,transaction,7.64,Bogo 5
1012,21264,transaction,21.17,Bogo 5
1013,21277,transaction,22.8,2off10
1014,21289,transaction,12.4,2off10
1015,21293,transaction,23.98,Bogo 10
1016,21294,transaction,15.02,2off10
1017,21295,transaction,23.38,Bogo 5
1018,21297,transaction,24.95,Bogo 10
1019,21298,transaction,11.87,3off7
1020,21303,transaction,17.21,Bogo 10
1021,21304,transaction,13.94,2off10
1022,21308,transaction,17.62,3off7
1023,21309,transaction,11.18,Bogo 5
1024,21310,transaction,18.93,Bogo 5
1025,21311,transaction,21.36,Bogo 5
1026,21320,transaction,22.48,Bogo 10
1027,21323,transaction,22.09,2off10
1028,21337,transaction,7.27,Bogo 5
1029,21345,transaction,24.12,Bogo 5
1030,21371,transaction,20.51,Bogo 10
1031,21379,transaction,20.02,5off20
1032,21384,transaction,17.01,2off10
1033,21387,transaction,13.78,Bogo 5
1034,21389,transaction,14.99,3off7
1035,21408,transaction,22.09,Bogo 5
1036,21434,transaction,9.02,2off10
1037,21441,transaction,19.93,Bogo 10
1038,21443,transaction,9.71,Bogo 5
1039,21462,transaction,19.11,2off10
1040,21463,transaction,24.87,2off10
1041,21466,transaction,18.95,Bogo 10
1042,21469,transaction,31.37,3off7
1043,21470,transaction,12.54,Bogo 5
1044,21472,transaction,20.58,2off10
1045,21483,transaction,17.07,2off10
1046,21486,transaction,22.13,2off10
1047,21501,transaction,9.26,2off10
1048,21506,transaction,32.13,Bogo 5
1049,21508,transaction,25.26,3off7
1050,21520,transaction,14.24,Bogo 10
1051,21533,transaction,17.22,3off7
1052,21537,transaction,5.04,Bogo 5
1053,21543,transaction,13.88,Bogo 10
1054,21544,transaction,40.09,Bogo 5
1055,21545,transaction,23.52,Bogo 5
1056,21552,transaction,7.29,3off7
1057,21564,transaction,8.6,3off7
1058,21568,transaction,19.2,3off7
1059,21569,transaction,10.4,Bogo 10
1060,21570,transaction,22.33,Bogo 10
1061,21571,transaction,20.36,3off7
1062,21589,transaction,31.81,Bogo 5
1063,21607,transaction,17.73,Bogo 10
1064,21616,transaction,11.4,Bogo 10
1065,21619,transaction,10.86,Bogo 5
1066,21624,transaction,21.47,2off10
1067,21633,transaction,22.71,Bogo 10
1068,21637,transaction,15.42,3off7
1069,21638,transaction,1.92,3off7
1070,21642,transaction,17.36,Bogo 5
1071,21646,transaction,25.04,Bogo 5
1072,21658,transaction,6.81,Bogo 5
1073,21659,transaction,7.05,Bogo 5
1074,21668,transaction,16.77,3off7
1075,21673,transaction,11.81,Bogo 10
1076,21681,transaction,27.17,3off7
1077,21702,transaction,15.09,3off7
1078,21704,transaction,16.64,Bogo 10
1079,21705,transaction,18.19,Bogo 10
1080,21709,transaction,7.63,Bogo 5
1081,21735,transaction,6.1,Bogo 5
1082,21736,transaction,29.35,Bogo 5
1083,21741,transaction,18.45,Bogo 5
1084,21753,transaction,13.7,2off10
1085,21754,transaction,21.15,2off10
1086,21762,transaction,28.54,2off10
1087,21787,transaction,22.3,3off7
1088,21800,transaction,16.1,Bogo 10
1089,21802,transaction,13.52,Bogo 10
1090,21807,transaction,13.54,3off7
1091,21812,transaction,29.36,5off20
1092,21820,transaction,21.47,Bogo 10
1093,21828,transaction,21.44,5off20
1094,21829,transaction,5.7,Bogo 5
1095,21831,transaction,13.11,3off7
1096,21841,transaction,19.52,Bogo 5
1097,21851,transaction,30.56,Bogo 10
1098,21858,transaction,25.01,5off20
1099,21867,transaction,21.04,5off20
1100,21869,transaction,13.6,2off10
1101,21876,transaction,17.92,Bogo 10
1102,21886,transaction,10.67,3off7
1103,21888,transaction,7.55,Bogo 5
1104,21893,transaction,26.78,Bogo 5
1105,21895,transaction,14.8,3off7
1106,21897,transaction,4.18,3off7
1107,21909,transaction,30.94,Bogo 5
1108,21910,transaction,22.1,5off20
1109,21914,transaction,27.07,5off20
1110,21916,transaction,13.11,Bogo 5
1111,21919,transaction,17.84,2off10
1112,21924,transaction,37.37,Bogo 10
1113,21925,transaction,16.3,Bogo 10
1114,21950,transaction,36.81,Bogo 10
1115,21953,transaction,27.72,2off10
1116,21956,transaction,26.16,Bogo 10
1117,21960,transaction,12.7,Bogo 5
1118,21962,transaction,19.69,Bogo 5
1119,21970,transaction,22.17,2off10
1120,21971,transaction,16.18,Bogo 5
1121,21973,transaction,20.41,Bogo 10
1122,21992,transaction,21.48,Bogo 5
1123,21996,transaction,14.42,Bogo 10
1124,22006,transaction,9.24,3off7
1125,22009,transaction,10.52,Bogo 10
1126,22015,transaction,15.96,2off10
1127,22019,transaction,18.83,Bogo 5
1128,22038,transaction,10.98,Bogo 10
1129,22040,transaction,28.46,Bogo 5
1130,22047,transaction,10.65,2off10
1131,22049,transaction,28.08,2off10
1132,22050,transaction,6.93,2off10
1133,22054,transaction,15.9,Bogo 10
1134,22065,transaction,11.42,2off10
1135,22067,transaction,16.41,3off7
1136,22068,transaction,25.06,2off10
1137,22078,transaction,23.28,3off7
1138,22080,transaction,74.77,Bogo 5
1139,22085,transaction,5.95,2off10
1140,22088,transaction,20.48,Bogo 5
1141,22091,transaction,27.51,2off10
1142,22112,transaction,19.59,Bogo 10
1143,22119,transaction,11.69,Bogo 10
1144,22126,transaction,27.39,Bogo 10
1145,22132,transaction,6.58,Bogo 5
1146,22135,transaction,17.47,2off10
1147,22137,transaction,21.88,3off7
1148,22138,transaction,15.63,2off10
1149,22139,transaction,17.11,2off10
1150,22141,transaction,10.18,Bogo 5
1151,22152,transaction,35.64,Bogo 5
1152,22172,transaction,22.76,Bogo 10
1153,22195,transaction,20.44,2off10
1154,22197,transaction,21.6,3off7
1155,22202,transaction,10.25,2off10
1156,22205,transaction,28.23,3off7
1157,22206,transaction,11.04,Bogo 10
1158,22214,transaction,9.33,Bogo 5
1159,22216,transaction,5.19,Bogo 5
1160,22230,transaction,8.96,Bogo 5
1161,22235,transaction,25.46,3off7
1162,22245,transaction,15.24,2off10
1163,22247,transaction,22.39,Bogo 5
1164,22259,transaction,11.59,Bogo 5
1165,22263,transaction,32.06,Bogo 10
1166,22268,transaction,31.29,2off10
1167,22273,transaction,9.39,3off7
1168,22279,transaction,11.28,Bogo 10
1169,22301,transaction,14.7,2off10
1170,22303,transaction,18.35,Bogo 10
1171,22306,transaction,23.37,Bogo 10
1172,22307,transaction,28.21,3off7
1173,22309,transaction,38.7,Bogo 5
1174,22310,transaction,29.32,Bogo 10
1175,22315,transaction,5.99,Bogo 5
1176,22321,transaction,15.05,Bogo 10
1177,22327,transaction,34.59,5off20
1178,22330,transaction,23.3,Bogo 10
1179,22331,transaction,26.71,3off7
1180,22340,transaction,12.21,Bogo 10
1181,22344,transaction,5.24,Bogo 5
1182,22347,transaction,11.25,2off10
1183,22373,transaction,25.66,2off10
1184,22383,transaction,10.15,Bogo 5
1185,22395,transaction,16.94,2off10
1186,22398,transaction,82.46,2off10
1187,22401,transaction,18.94,3off7
1188,22402,transaction,9.08,Bogo 5
1189,22406,transaction,33.63,Bogo 5
1190,22412,transaction,18.69,Bogo 10
1191,22423,transaction,23.18,Bogo 5
1192,22424,transaction,24.58,2off10
1193,22428,transaction,10.59,2off10
1194,22442,transaction,15.74,3off7
1195,22444,transaction,16.57,Bogo 5
1196,22453,transaction,17.08,3off7
1197,22455,transaction,30.09,2off10
1198,22458,transaction,6.47,Bogo 5
1199,22460,transaction,101.75,Bogo 5
1200,22461,transaction,15.51,Bogo 5
1201,22462,transaction,22.47,3off7
1202,22463,transaction,5.74,Bogo 5
1203,22464,transaction,27.92,Bogo 5
1204,22482,transaction,15.75,2off10
1205,22490,transaction,4.46,3off7
1206,22496,transaction,21.95,Bogo 10
1207,22499,transaction,10.66,3off7
1208,22515,transaction,5.78,Bogo 5
1209,22519,transaction,12.55,Bogo 10
1210,22521,transaction,13.98,Bogo 10
1211,22522,transaction,18.82,3off7
1212,22532,transaction,7.56,2off10
1213,22533,transaction,35.72,2off10
1214,22535,transaction,13.83,Bogo 10
1215,22543,transaction,25.79,Bogo 10
1216,22547,transaction,5.09,Bogo 5
1217,22559,transaction,32.81,2off10
1218,22577,transaction,7.5,Bogo 5
1219,22579,transaction,11.27,3off7
1220,22580,transaction,10.49,Bogo 5
1221,22583,transaction,8.11,3off7
1222,22588,transaction,14.53,3off7
1223,22598,transaction,24.94,Bogo 5
1224,22605,transaction,13.21,3off7
1225,22608,transaction,23.45,Bogo 10
1226,22610,transaction,17.92,Bogo 10
1227,22629,transaction,18.0,5off20
1228,22631,transaction,31.61,2off10
1229,22635,transaction,18.74,Bogo 10
1230,22638,transaction,22.44,Bogo 5
1231,22647,transaction,14.63,3off7
1232,22652,transaction,13.67,Bogo 10
1233,22653,transaction,15.55,Bogo 5
1234,22670,transaction,14.8,2off10
1235,22675,transaction,7.64,Bogo 5
1236,22676,transaction,22.16,Bogo 5
1237,22679,transaction,11.91,2off10
1238,22705,transaction,7.64,Bogo 5
1239,22706,transaction,12.79,3off7
1240,22707,transaction,27.17,2off10
1241,22713,transaction,21.34,2off10
1242,22714,transaction,16.36,3off7
1243,22715,transaction,13.86,Bogo 10
1244,22716,transaction,11.27,Bogo 5
1245,22724,transaction,17.49,3off7
1246,22731,transaction,31.42,5off20
1247,22737,transaction,9.46,Bogo 5
1248,22741,transaction,27.25,2off10
1249,22770,transaction,17.07,2off10
1250,22786,transaction,22.67,5off20
1251,22789,transaction,36.97,Bogo 10
1252,22790,transaction,23.52,2off10
1253,22794,transaction,12.83,Bogo 10
1254,22803,transaction,26.8,Bogo 5
1255,22805,transaction,40.72,5off20
1256,22807,transaction,17.23,Bogo 5
1257,22809,transaction,13.56,Bogo 5
1258,22824,transaction,10.85,3off7
1259,22829,transaction,24.26,2off10
1260,22840,transaction,6.73,3off7
1261,22842,transaction,11.46,2off10
1262,22843,transaction,10.55,3off7
1263,22848,transaction,24.32,Bogo 5
1264,22849,transaction,17.24,Bogo 5
1265,22855,transaction,12.64,3off7
1266,22858,transaction,23.56,2off10
1267,22874,transaction,10.76,2off10
1268,22879,transaction,22.03,2off10
1269,22892,transaction,11.95,2off10
1270,22893,transaction,15.96,3off7
1271,22895,transaction,25.66,3off7
1272,22903,transaction,8.22,3off7
1273,22907,transaction,13.7,Bogo 10
1274,22909,transaction,13.13,2off10
1275,22913,transaction,38.71,Bogo 5
1276,22926,transaction,12.9,Bogo 5
1277,22931,transaction,29.03,Bogo 10
1278,22936,transaction,12.08,2off10
1279,22947,transaction,18.81,3off7
1280,22950,transaction,14.36,Bogo 10
1281,22971,transaction,5.7,Bogo 5
1282,22977,transaction,41.56,2off10
1283,22978,transaction,21.54,2off10
1284,22983,transaction,20.89,Bogo 5
