YEAR,SAMPLE,SERIAL,CBSERIAL,HHWT,CLUSTER,STRATA,GQ,PERNUM,PERWT,SEX,AGE,EDUC,EDUCD,DEGFIELD,DEGFIELDD,INCTOT,INCLOG10,EDU
2019,201901,1380209,2.019E+12,120,2.01901E+12,1170453,1,1,120,1,76,10,101,23,2311,219000,5.340444115,16
2019,201901,1118703,2.019E+12,71,2.01901E+12,310142,1,2,74,1,44,10,101,54,5404,52000,4.716003344,16
2019,201901,280969,2.019E+12,52,2.019E+12,1170112,1,1,52,0,77,11,114,62,6205,115200,5.061452479,17
2019,201901,162282,2.019E+12,92,2.019E+12,750706,1,1,92,1,46,11,114,52,5200,46000,4.662757832,17
2019,201901,663040,2.019E+12,107,2.01901E+12,170426,1,1,107,0,76,10,101,62,6203,95600,4.980457892,16
2019,201901,810852,2.019E+12,96,2.01901E+12,80034,1,1,96,0,72,11,114,48,4801,58820,4.76952502,17
2019,201901,580313,2.019E+12,17,2.01901E+12,50023,1,1,16,0,82,11,114,64,6402,182200,5.260548373,17
2019,201901,1193479,2.01901E+12,36,2.01901E+12,180048,3,1,36,0,36,6,63,0,0,19000,4.278753601,12
2019,201901,1318913,2.01901E+12,14,2.01901E+12,5101051,3,1,14,1,75,6,63,0,0,9100,3.959041392,12
2019,201901,371952,2.019E+12,132,2.019E+12,310213,1,2,164,1,53,6,61,0,0,13000,4.113943352,12
2019,201901,1054081,2.019E+12,63,2.01901E+12,130541,1,2,66,1,37,10,101,26,2601,57000,4.755874856,16
2019,201901,836102,2.01901E+12,49,2.01901E+12,380436,3,1,49,1,24,6,61,0,0,6000,3.77815125,12
2019,201901,819978,2.019E+12,193,2.01901E+12,30734,1,1,194,1,45,6,63,0,0,22800,4.357934847,12
2019,201901,1234099,2.019E+12,194,2.01901E+12,40048,1,4,243,0,19,7,71,0,0,18000,4.255272505,13
2019,201901,196155,2.019E+12,89,2.019E+12,372806,1,1,88,1,82,10,101,55,5507,15580,4.192567453,16
2019,201901,87492,2.019E+12,60,2.019E+12,130206,1,1,60,1,70,11,114,40,4007,73250,4.864807629,17
2019,201901,1375321,2.019E+12,107,2.01901E+12,1090153,1,1,107,0,57,8,81,0,0,37500,4.574031268,14
2019,201901,635950,2.019E+12,166,2.01901E+12,100025,1,1,165,0,52,11,114,55,5501,627600,5.797682935,17
2019,201901,589075,2.019E+12,418,2.01901E+12,50224,1,3,311,0,21,6,63,0,0,40000,4.602059991,12
2019,201901,646238,2.01901E+12,91,2.01901E+12,180126,4,1,91,1,18,6,63,0,0,7000,3.84509804,12
2019,201901,1362598,2.019E+12,125,2.01901E+12,1070353,1,2,118,0,40,10,101,62,6203,9270,3.967079734,16
2019,201901,474709,2.019E+12,64,2.019E+12,120517,1,1,63,1,55,6,64,0,0,26000,4.414973348,12
2019,201901,117108,2.019E+12,140,2.019E+12,850206,1,2,126,1,36,10,101,62,6200,59000,4.770852012,16
2019,201901,315150,2.019E+12,48,2.019E+12,990812,1,2,55,0,55,10,101,62,6206,100100,5.000434077,16
2019,201901,585941,2.019E+12,170,2.01901E+12,40023,1,1,170,0,72,6,63,0,0,61300,4.787460475,12
2019,201901,1165898,2.019E+12,47,2.01901E+12,230047,1,1,47,1,69,10,101,62,6201,39900,4.600972896,16
2019,201901,1164667,2.019E+12,107,2.01901E+12,260047,1,3,120,0,17,5,50,0,0,3000,3.477121255,11
2019,201901,138168,2.019E+12,49,2.019E+12,651006,1,4,68,1,50,11,115,36,3600,20000,4.301029996,17
2019,201901,212282,2.019E+12,145,2.019E+12,375606,1,2,194,0,28,4,40,0,0,7000,3.84509804,10
2019,201901,1156599,2.019E+12,295,2.01901E+12,60046,1,1,295,1,37,6,63,0,0,2000,3.301029996,12
2019,201901,351962,2.019E+12,310,2.019E+12,951012,1,2,258,1,62,10,101,29,2901,62000,4.792391689,16
2019,201901,1379353,2.019E+12,82,2.01901E+12,1130053,1,1,83,1,38,10,101,36,3699,60000,4.77815125,16
2019,201901,981759,2.019E+12,70,2.01901E+12,40039,1,1,70,0,57,6,63,0,0,35000,4.544068044,12
2019,201901,5432,2.019E+12,11,2.019E+12,50001,1,1,11,0,60,11,114,11,1102,100000,5,17
2019,201901,531263,2.019E+12,143,2.01901E+12,60120,1,1,142,1,37,10,101,23,2304,30000,4.477121255,16
2019,201901,458831,2.019E+12,32,2.019E+12,10417,1,1,32,1,34,6,64,0,0,10000,4,12
2019,201901,386059,2.019E+12,48,2.019E+12,300413,1,2,50,0,36,10,101,53,5301,106000,5.025305865,16
2019,201901,907260,2.019E+12,95,2.01901E+12,401236,1,4,56,1,34,8,81,0,0,50000,4.698970004,14
2019,201901,934954,2.019E+12,206,2.01901E+12,70037,1,1,207,0,24,6,63,0,0,23000,4.361727836,12
2019,201901,51654,2.019E+12,74,2.019E+12,11704,1,1,74,0,73,10,101,55,5501,145020,5.161427901,16
2019,201901,1331780,2.019E+12,59,2.01901E+12,130251,1,1,59,1,31,10,101,52,5200,60500,4.781755375,16
2019,201901,349269,2.019E+12,157,2.019E+12,950712,1,1,157,0,27,10,101,62,6203,33000,4.51851394,16
2019,201901,854386,2.019E+12,142,2.01901E+12,410236,1,1,142,0,46,6,63,0,0,65000,4.812913357,12
2019,201901,1402029,2.019E+12,105,2.01901E+12,20055,1,2,107,0,61,5,50,0,0,90000,4.954242509,11
2019,201901,1215969,2.019E+12,79,2.01901E+12,380248,1,1,78,0,32,7,71,0,0,65000,4.812913357,13
2019,201901,1043815,2.019E+12,63,2.01901E+12,120340,1,5,135,0,50,6,63,0,0,24000,4.380211242,12
2019,201901,1321005,2.01901E+12,36,2.01901E+12,5104051,3,1,36,0,62,6,63,0,0,16000,4.204119983,12
2019,201901,1423623,2.019E+12,115,2.01901E+12,5510355,1,2,141,0,68,8,81,0,0,95300,4.979092901,14
2019,201901,1328759,2.019E+12,78,2.01901E+12,5116751,1,2,94,1,52,10,101,61,6104,90000,4.954242509,16
2019,201901,296163,2.019E+12,75,2.019E+12,111312,1,2,84,1,48,10,101,41,4101,100000,5,16
2019,201901,1123350,2.019E+12,32,2.01901E+12,150242,1,1,32,0,54,8,81,0,0,43000,4.633468456,14
