Entity,Code,Year,Period life expectancy at birth
Argentina,ARG,2017,76.5434
Argentina,ARG,2018,76.7698
Argentina,ARG,2019,76.8475
Argentina,ARG,2020,75.8781
Argentina,ARG,2021,73.9485
Argentina,ARG,2022,75.8061
Argentina,ARG,2023,77.3947
Armenia,ARM,1950,54.5541
Armenia,ARM,1951,55.0359
Armenia,ARM,1952,55.5107
Armenia,ARM,1953,55.9801
Armenia,ARM,1954,56.4433
Armenia,ARM,1955,56.9012
Armenia,ARM,1956,57.3546
Armenia,ARM,1957,57.8036
Armenia,ARM,1958,58.2486
Armenia,ARM,1959,58.6909
Armenia,ARM,1960,59.1303
Armenia,ARM,1961,59.5666
Armenia,ARM,1962,59.9953
Armenia,ARM,1963,60.4123
Armenia,ARM,1964,60.8132
Armenia,ARM,1965,61.1945
Armenia,ARM,1966,61.5536
Armenia,ARM,1967,61.8894
Armenia,ARM,1968,62.2021
Armenia,ARM,1969,62.4917
Armenia,ARM,1970,62.7596
Armenia,ARM,1971,63.0061
Armenia,ARM,1972,63.2372
Armenia,ARM,1973,63.4589
Armenia,ARM,1974,63.6808
Armenia,ARM,1975,63.9073
Armenia,ARM,1976,64.1441
Armenia,ARM,1977,64.4226
Armenia,ARM,1978,64.7228
Armenia,ARM,1979,65.043
Armenia,ARM,1980,65.3623
Armenia,ARM,1981,65.7071
Armenia,ARM,1982,66.0755
Armenia,ARM,1983,66.452
Armenia,ARM,1984,66.8119
Armenia,ARM,1985,67.1331
Armenia,ARM,1986,67.3942
Armenia,ARM,1987,67.5713
Armenia,ARM,1988,52.7089
Armenia,ARM,1989,67.7222
Armenia,ARM,1990,67.7332
Armenia,ARM,1991,67.8008
Armenia,ARM,1992,67.8819
Armenia,ARM,1993,68.1432
Armenia,ARM,1994,68.4477
Armenia,ARM,1995,68.8131
Armenia,ARM,1996,69.1975
Armenia,ARM,1997,69.5924
Armenia,ARM,1998,70.0054
Armenia,ARM,1999,70.418
Armenia,ARM,2000,70.8123
Armenia,ARM,2001,71.1744
Armenia,ARM,2002,71.4859
Armenia,ARM,2003,71.7343
Armenia,ARM,2004,71.9262
Armenia,ARM,2005,72.0822
Armenia,ARM,2006,72.2188
Armenia,ARM,2007,72.3589
Armenia,ARM,2008,72.5193
Armenia,ARM,2009,72.7136
Armenia,ARM,2010,72.9381
Armenia,ARM,2011,73.1852
Armenia,ARM,2012,73.4396
Armenia,ARM,2013,73.7131
Armenia,ARM,2014,73.98
Armenia,ARM,2015,74.229
Armenia,ARM,2016,74.4937
Armenia,ARM,2017,74.7441
Armenia,ARM,2018,74.9783
Armenia,ARM,2019,75.1931
Armenia,ARM,2020,68.8898
Armenia,ARM,2021,72.5524
Armenia,ARM,2022,74.6333
Armenia,ARM,2023,75.6827
Aruba,ABW,1950,57.9872
Aruba,ABW,1951,58.7287
Aruba,ABW,1952,59.4455
Aruba,ABW,1953,60.1194
Aruba,ABW,1954,60.8166
Aruba,ABW,1955,61.4522
Aruba,ABW,1956,62.0445
Aruba,ABW,1957,62.6002
Aruba,ABW,1958,63.1536
Aruba,ABW,1959,63.6106
Aruba,ABW,1960,64.0488
Aruba,ABW,1961,64.2147
Aruba,ABW,1962,64.602
Aruba,ABW,1963,64.9444
Aruba,ABW,1964,65.3026
Aruba,ABW,1965,65.6151
Aruba,ABW,1966,66.1264
Aruba,ABW,1967,66.3849
Aruba,ABW,1968,66.7436
Aruba,ABW,1969,67.0981
Aruba,ABW,1970,67.4402
Aruba,ABW,1971,67.7826
Aruba,ABW,1972,68.3349
Aruba,ABW,1973,68.8617
Aruba,ABW,1974,69.2782
Aruba,ABW,1975,69.5637
Aruba,ABW,1976,69.8083
Aruba,ABW,1977,70.0538
Aruba,ABW,1978,70.2709
Aruba,ABW,1979,70.5072
Aruba,ABW,1980,70.7712
Aruba,ABW,1981,71.3443
Aruba,ABW,1982,71.4848
Aruba,ABW,1983,71.606
Aruba,ABW,1984,71.7107
Aruba,ABW,1985,71.7918
Aruba,ABW,1986,71.8306
Aruba,ABW,1987,72.4476
Aruba,ABW,1988,72.5187
Aruba,ABW,1989,72.5308
Aruba,ABW,1990,72.546
Aruba,ABW,1991,72.5921
Aruba,ABW,1992,72.7174
Aruba,ABW,1993,72.7767
Aruba,ABW,1994,72.796
Aruba,ABW,1995,72.8322
Aruba,ABW,1996,72.8561
Aruba,ABW,1997,72.904
Aruba,ABW,1998,72.9397
Aruba,ABW,1999,72.8568
Aruba,ABW,2000,72.9393
Aruba,ABW,2001,73.0437
Aruba,ABW,2002,73.1355
Aruba,ABW,2003,73.2362
Aruba,ABW,2004,73.223
Aruba,ABW,2005,73.4152
Aruba,ABW,2006,73.4984
Aruba,ABW,2007,73.6421
Aruba,ABW,2008,73.7833
Aruba,ABW,2009,73.9738
Aruba,ABW,2010,74.2973
Aruba,ABW,2011,74.5776
Aruba,ABW,2012,74.8415
Aruba,ABW,2013,75.0718
Aruba,ABW,2014,75.261
Aruba,ABW,2015,75.4054
Aruba,ABW,2016,75.5398
Aruba,ABW,2017,75.6203
Aruba,ABW,2018,75.8797
Aruba,ABW,2019,76.0193
Aruba,ABW,2020,75.4061
Aruba,ABW,2021,73.655
Aruba,ABW,2022,76.2258
Aruba,ABW,2023,76.353
Asia,,1770,27.5
Asia,,1885,27.5
Asia,,1900,28
Asia,,1913,28.1
Asia,,1950,41.9565
Asia,,1951,42.9587
Asia,,1952,44.2413
Asia,,1953,44.8721
Asia,,1954,45.8386
Asia,,1955,46.432
Asia,,1956,46.9368
Asia,,1957,47.4357
Asia,,1958,47.9095
Asia,,1959,44.5468
Asia,,1960,41.7925
Asia,,1961,45.2247
Asia,,1962,49.7055
Asia,,1963,50.4126
Asia,,1964,51.0484
Asia,,1965,50.6535
Asia,,1966,51.5076
Asia,,1967,52.2273
Asia,,1968,53.1207
Asia,,1969,53.7511
Asia,,1970,54.0354
Asia,,1971,53.4391
Asia,,1972,55.3185
Asia,,1973,55.9264
Asia,,1974,56.3798
Asia,,1975,56.6093
Asia,,1976,56.9165
Asia,,1977,57.6246
Asia,,1978,58.1127
Asia,,1979,58.9967
Asia,,1980,59.4646
Asia,,1981,59.9625
Asia,,1982,60.4664
Asia,,1983,60.9438
Asia,,1984,61.4058
Asia,,1985,61.8581
Asia,,1986,62.3815
Asia,,1987,62.8528
Asia,,1988,63.2107
Asia,,1989,63.6586
Asia,,1990,63.964
Asia,,1991,64.2319
Asia,,1992,64.7101
Asia,,1993,65.0765
Asia,,1994,65.3933
Asia,,1995,65.6984
Asia,,1996,66.0972
Asia,,1997,66.4603
Asia,,1998,66.8211
Asia,,1999,67.1659
Asia,,2000,67.6072
Asia,,2001,67.994
Asia,,2002,68.4026
Asia,,2003,68.7985
Asia,,2004,69.0323
Asia,,2005,69.497
Asia,,2006,69.9086
Asia,,2007,70.3012
Asia,,2008,70.5006
Asia,,2009,71.0089
Asia,,2010,71.3792
Asia,,2011,71.6838
Asia,,2012,72.042
Asia,,2013,72.3591
Asia,,2014,72.7056
Asia,,2015,72.9697
Asia,,2016,73.2724
Asia,,2017,73.4919
Asia,,2018,73.7937
Asia,,2019,74.0468
Asia,,2020,73.6064
Asia,,2021,72.3714
Asia,,2022,74.4278
Asia,,2023,74.5661
Australia,AUS,1885,49.05
Australia,AUS,1895,52.95
Australia,AUS,1905,57
Australia,AUS,1921,60.97
Australia,AUS,1922,62.83
Australia,AUS,1923,61.68
Australia,AUS,1924,62.48
Australia,AUS,1925,63.17
Australia,AUS,1926,62.88
Australia,AUS,1927,62.84
Australia,AUS,1928,62.91
Australia,AUS,1929,63.08
Australia,AUS,1930,64.9
Australia,AUS,1931,65.32
Australia,AUS,1932,65.6
Australia,AUS,1933,65.43
Australia,AUS,1934,64.79
Australia,AUS,1935,65.05
Australia,AUS,1936,65.19
Australia,AUS,1937,65.74
Australia,AUS,1938,65.76
Australia,AUS,1939,65.73
Australia,AUS,1940,66.16
Australia,AUS,1941,66.04
Australia,AUS,1942,65.79
Australia,AUS,1943,66.33
Australia,AUS,1944,67.96
Australia,AUS,1945,68.38
Australia,AUS,1946,67.92
Australia,AUS,1947,68.52
Australia,AUS,1948,68.47
Australia,AUS,1949,69.09
Australia,AUS,1950,69
Australia,AUS,1951,68.6995
Australia,AUS,1952,69.1125
Australia,AUS,1953,69.6911
Australia,AUS,1954,69.8595
Australia,AUS,1955,70.1564
Australia,AUS,1956,70.0366
Australia,AUS,1957,70.3168
Australia,AUS,1958,70.8606
Australia,AUS,1959,70.445
Australia,AUS,1960,70.8652
Australia,AUS,1961,71.1348
Australia,AUS,1962,70.9059
Australia,AUS,1963,70.9606
Australia,AUS,1964,70.5715
Australia,AUS,1965,70.8021
Australia,AUS,1966,70.6776
Australia,AUS,1967,71.0472
Australia,AUS,1968,70.6807
Australia,AUS,1969,71.0719
Australia,AUS,1970,70.6534
Australia,AUS,1971,71.451
Australia,AUS,1972,71.7682
Australia,AUS,1973,72.0579
Australia,AUS,1974,71.8491
Australia,AUS,1975,72.7834
Australia,AUS,1976,72.7871
Australia,AUS,1977,73.4719
Australia,AUS,1978,73.7403
Australia,AUS,1979,74.327
Australia,AUS,1980,74.5655
Australia,AUS,1981,74.7827
Australia,AUS,1982,74.7192
Australia,AUS,1983,75.4402
Australia,AUS,1984,75.5099
Australia,AUS,1985,75.4303
Australia,AUS,1986,76.0716
Australia,AUS,1987,76.083
Australia,AUS,1988,76.3443
Australia,AUS,1989,76.1973
Australia,AUS,1990,77.0414
Australia,AUS,1991,77.4806
Australia,AUS,1992,77.4731
Australia,AUS,1993,78.006
Australia,AUS,1994,77.8515
Australia,AUS,1995,78.2569
Australia,AUS,1996,78.3436
Australia,AUS,1997,78.6256
Australia,AUS,1998,79.0202
Australia,AUS,1999,79.2769
Australia,AUS,2000,79.6207
Australia,AUS,2001,80.006
Australia,AUS,2002,80.0515
Australia,AUS,2003,80.4396
Australia,AUS,2004,80.7334
Australia,AUS,2005,81.0923
Australia,AUS,2006,81.2581
Australia,AUS,2007,81.2324
Australia,AUS,2008,81.4267
Australia,AUS,2009,81.7283
Australia,AUS,2010,82.0132
Australia,AUS,2011,82.0911
Australia,AUS,2012,82.2966
Australia,AUS,2013,82.5511
Australia,AUS,2014,82.5182
Australia,AUS,2015,82.605
Australia,AUS,2016,82.8014
Australia,AUS,2017,82.7184
Australia,AUS,2018,83.2582
Australia,AUS,2019,83.2412
Australia,AUS,2020,83.6639
Australia,AUS,2021,83.564
Australia,AUS,2022,82.7662
Australia,AUS,2023,83.9228
Austria,AUT,1870,34.4
Austria,AUT,1881,35
Austria,AUT,1891,37.3
Austria,AUT,1901,42
Austria,AUT,1903,40.1
Austria,AUT,1911,45.1
Austria,AUT,1931,56.452
Austria,AUT,1947,61.54
Austria,AUT,1948,63.21
Austria,AUT,1949,63.47
Austria,AUT,1950,64.8131
Austria,AUT,1951,65.2225
Austria,AUT,1952,66.7483
Austria,AUT,1953,67.2543
Austria,AUT,1954,67.2867
Austria,AUT,1955,67.5509
Austria,AUT,1956,67.681
Austria,AUT,1957,67.4448
Austria,AUT,1958,68.4551
Austria,AUT,1959,68.3921
Austria,AUT,1960,68.7468
Austria,AUT,1961,69.7129
Austria,AUT,1962,69.4991
Austria,AUT,1963,69.6529
Austria,AUT,1964,70.1194
Austria,AUT,1965,69.9316
Austria,AUT,1966,70.2228
Austria,AUT,1967,70.1157
Austria,AUT,1968,70.2678
Austria,AUT,1969,70.0414
Austria,AUT,1970,70.086
Austria,AUT,1971,70.2905
Austria,AUT,1972,70.6196
Austria,AUT,1973,71.1953
Austria,AUT,1974,71.1741
Austria,AUT,1975,71.3264
Austria,AUT,1976,71.7881
Austria,AUT,1977,72.135
Austria,AUT,1978,72.2031
Austria,AUT,1979,72.5428
Austria,AUT,1980,72.6676
Austria,AUT,1981,72.9901
Austria,AUT,1982,73.1434
Austria,AUT,1983,73.2168
Austria,AUT,1984,73.7658
Austria,AUT,1985,73.9861
Austria,AUT,1986,74.4574
Austria,AUT,1987,74.9001
Austria,AUT,1988,75.3743
Austria,AUT,1989,75.4635
Austria,AUT,1990,75.7385
Austria,AUT,1991,75.7921
Austria,AUT,1992,75.992
Austria,AUT,1993,76.2247
Austria,AUT,1994,76.5414
Austria,AUT,1995,76.7753
Austria,AUT,1996,77.0256
Austria,AUT,1997,77.4279
Austria,AUT,1998,77.7823
Austria,AUT,1999,77.9554
Austria,AUT,2000,78.235
Austria,AUT,2001,78.7184
Austria,AUT,2002,78.8464
Austria,AUT,2003,78.8491
Austria,AUT,2004,79.3624
Austria,AUT,2005,79.5202
Austria,AUT,2006,79.9648
Austria,AUT,2007,80.1664
Austria,AUT,2008,80.3633
Austria,AUT,2009,80.2064
Austria,AUT,2010,80.4634
Austria,AUT,2011,80.8281
Austria,AUT,2012,80.8407
Austria,AUT,2013,81.078
Austria,AUT,2014,81.39
Austria,AUT,2015,81.1592
Austria,AUT,2016,81.5922
Austria,AUT,2017,81.6387
Austria,AUT,2018,81.6859
Austria,AUT,2019,81.9072
Austria,AUT,2020,81.8037
Austria,AUT,2021,81.8204
Austria,AUT,2022,81.2959
Austria,AUT,2023,81.9559
Azerbaijan,AZE,1950,46.2883
Azerbaijan,AZE,1951,46.64
Azerbaijan,AZE,1952,47.0081
Azerbaijan,AZE,1953,47.435
Azerbaijan,AZE,1954,47.8395
Azerbaijan,AZE,1955,48.3468
Azerbaijan,AZE,1956,48.797
Azerbaijan,AZE,1957,49.195
Azerbaijan,AZE,1958,49.6874
Azerbaijan,AZE,1959,50.2585
Azerbaijan,AZE,1960,50.8616
Azerbaijan,AZE,1961,51.4351
Azerbaijan,AZE,1962,52.0533
Azerbaijan,AZE,1963,52.6964
Azerbaijan,AZE,1964,53.292
Azerbaijan,AZE,1965,53.884
Azerbaijan,AZE,1966,54.4849
Azerbaijan,AZE,1967,55.0316
Azerbaijan,AZE,1968,55.5625
Azerbaijan,AZE,1969,56.0802
Azerbaijan,AZE,1970,56.5859
Azerbaijan,AZE,1971,57.0431
Azerbaijan,AZE,1972,57.5032
Azerbaijan,AZE,1973,57.9261
Azerbaijan,AZE,1974,58.3323
Azerbaijan,AZE,1975,58.6874
Azerbaijan,AZE,1976,59.4769
Azerbaijan,AZE,1977,59.9719
Azerbaijan,AZE,1978,60.494
Azerbaijan,AZE,1979,60.9307
Azerbaijan,AZE,1980,61.4333
Azerbaijan,AZE,1981,61.9083
Azerbaijan,AZE,1982,62.2302
Azerbaijan,AZE,1983,62.4786
Azerbaijan,AZE,1984,62.0838
Azerbaijan,AZE,1985,62.6744
Azerbaijan,AZE,1986,62.6027
Azerbaijan,AZE,1987,62.8241
Azerbaijan,AZE,1988,62.672
Azerbaijan,AZE,1989,62.9447
Azerbaijan,AZE,1990,62.7504
Azerbaijan,AZE,1991,62.5436
Azerbaijan,AZE,1992,60.7729
Azerbaijan,AZE,1993,61.4261
Azerbaijan,AZE,1994,60.277
Azerbaijan,AZE,1995,61.9313
Azerbaijan,AZE,1996,62.6603
Azerbaijan,AZE,1997,62.9533
Azerbaijan,AZE,1998,63.7498
Azerbaijan,AZE,1999,64.7334
Azerbaijan,AZE,2000,65.3772
Azerbaijan,AZE,2001,66.0429
Azerbaijan,AZE,2002,66.769
Azerbaijan,AZE,2003,67.036
Azerbaijan,AZE,2004,67.4882
Azerbaijan,AZE,2005,67.7103
Azerbaijan,AZE,2006,68.489
Azerbaijan,AZE,2007,68.6587
Azerbaijan,AZE,2008,69.355
Azerbaijan,AZE,2009,69.8743
Azerbaijan,AZE,2010,70.3088
Azerbaijan,AZE,2011,70.5651
Azerbaijan,AZE,2012,71.0799
Azerbaijan,AZE,2013,71.4849
Azerbaijan,AZE,2014,71.9304
Azerbaijan,AZE,2015,72.3486
Azerbaijan,AZE,2016,72.5678
Azerbaijan,AZE,2017,72.6943
Azerbaijan,AZE,2018,73.0156
Azerbaijan,AZE,2019,73.29
Azerbaijan,AZE,2020,70.3116
Azerbaijan,AZE,2021,70.9994
Azerbaijan,AZE,2022,74.125
Azerbaijan,AZE,2023,74.4286
Bahamas,BHS,1950,58.8933
Bahamas,BHS,1951,59.2012
Bahamas,BHS,1952,59.5782
Bahamas,BHS,1953,59.9504
Bahamas,BHS,1954,60.3145
Bahamas,BHS,1955,60.6517
Bahamas,BHS,1956,61.0134
Bahamas,BHS,1957,61.3714
Bahamas,BHS,1958,61.7374
Bahamas,BHS,1959,62.0846
Bahamas,BHS,1960,62.4539
Bahamas,BHS,1961,62.8134
Bahamas,BHS,1962,63.1868
Bahamas,BHS,1963,63.532
Bahamas,BHS,1964,63.8965
Bahamas,BHS,1965,64.2723
Bahamas,BHS,1966,64.5887
Bahamas,BHS,1967,65.0297
Bahamas,BHS,1968,65.3994
Bahamas,BHS,1969,65.7731
Bahamas,BHS,1970,66.1634
Bahamas,BHS,1971,66.5265
Bahamas,BHS,1972,66.781
Bahamas,BHS,1973,67.1471
Bahamas,BHS,1974,67.5849
Bahamas,BHS,1975,68.1404
Bahamas,BHS,1976,68.5293
Bahamas,BHS,1977,68.762
Bahamas,BHS,1978,68.873
Bahamas,BHS,1979,68.9596
Bahamas,BHS,1980,69.0905
Bahamas,BHS,1981,69.3678
Bahamas,BHS,1982,69.6818
Bahamas,BHS,1983,70.0033
Bahamas,BHS,1984,70.1918
Bahamas,BHS,1985,70.2892
Bahamas,BHS,1986,70.3156
Bahamas,BHS,1987,70.3829
Bahamas,BHS,1988,70.5079
Bahamas,BHS,1989,70.7188
Bahamas,BHS,1990,70.9449
Bahamas,BHS,1991,71.1826
Bahamas,BHS,1992,71.2981
Bahamas,BHS,1993,71.4202
Bahamas,BHS,1994,71.4292
Bahamas,BHS,1995,71.4225
Bahamas,BHS,1996,71.4638
Bahamas,BHS,1997,71.5975
Bahamas,BHS,1998,71.8399
Bahamas,BHS,1999,72.1465
Bahamas,BHS,2000,72.4812
Bahamas,BHS,2001,72.7654
Bahamas,BHS,2002,73.0234
Bahamas,BHS,2003,73.2126
Bahamas,BHS,2004,73.235
Bahamas,BHS,2005,73.4132
Bahamas,BHS,2006,73.4558
Bahamas,BHS,2007,73.4628
Bahamas,BHS,2008,73.4454
Bahamas,BHS,2009,73.4551
Bahamas,BHS,2010,73.4487
Bahamas,BHS,2011,73.5712
Bahamas,BHS,2012,73.7069
Bahamas,BHS,2013,73.9304
Bahamas,BHS,2014,74.0286
Bahamas,BHS,2015,73.8047
Bahamas,BHS,2016,74.0421
Bahamas,BHS,2017,74.0314
Bahamas,BHS,2018,74.062
Bahamas,BHS,2019,71.4084
Bahamas,BHS,2020,72.9936
Bahamas,BHS,2021,70.752
Bahamas,BHS,2022,74.4911
Bahamas,BHS,2023,74.5518
Bahrain,BHR,1950,38.6019
Bahrain,BHR,1951,39.2701
Bahrain,BHR,1952,39.934
Bahrain,BHR,1953,40.7141
Bahrain,BHR,1954,41.6479
Bahrain,BHR,1955,42.774
Bahrain,BHR,1956,44.1271
Bahrain,BHR,1957,45.6523
Bahrain,BHR,1958,47.2764
Bahrain,BHR,1959,48.9511
Bahrain,BHR,1960,50.634
Bahrain,BHR,1961,52.2777
Bahrain,BHR,1962,53.8932
Bahrain,BHR,1963,55.4493
Bahrain,BHR,1964,56.9463
Bahrain,BHR,1965,58.3791
Bahrain,BHR,1966,59.7445
Bahrain,BHR,1967,61.0362
Bahrain,BHR,1968,62.2534
Bahrain,BHR,1969,63.35
Bahrain,BHR,1970,64.3585
Bahrain,BHR,1971,65.2793
Bahrain,BHR,1972,66.0947
Bahrain,BHR,1973,66.9218
Bahrain,BHR,1974,67.6331
Bahrain,BHR,1975,68.2764
Bahrain,BHR,1976,68.858
Bahrain,BHR,1977,69.3834
Bahrain,BHR,1978,69.8504
Bahrain,BHR,1979,70.2955
Bahrain,BHR,1980,70.6844
Bahrain,BHR,1981,71.0371
Bahrain,BHR,1982,71.3543
Bahrain,BHR,1983,71.6373
Bahrain,BHR,1984,71.8843
Bahrain,BHR,1985,72.0923
Bahrain,BHR,1986,72.2574
Bahrain,BHR,1987,72.3774
Bahrain,BHR,1988,72.4605
Bahrain,BHR,1989,72.5238
Bahrain,BHR,1990,72.5867
Bahrain,BHR,1991,72.6682
Bahrain,BHR,1992,72.7846
Bahrain,BHR,1993,72.9393
Bahrain,BHR,1994,73.1344
Bahrain,BHR,1995,73.3613
Bahrain,BHR,1996,73.6103
Bahrain,BHR,1997,73.8717
Bahrain,BHR,1998,74.1381
Bahrain,BHR,1999,74.4053
Bahrain,BHR,2000,74.6726
Bahrain,BHR,2001,74.9419
Bahrain,BHR,2002,75.2086
Bahrain,BHR,2003,75.4857
Bahrain,BHR,2004,75.7869
Bahrain,BHR,2005,76.1249
Bahrain,BHR,2006,76.5101
Bahrain,BHR,2007,76.9519
Bahrain,BHR,2008,77.4565
Bahrain,BHR,2009,78.0162
Bahrain,BHR,2010,78.5933
Bahrain,BHR,2011,79.1409
Bahrain,BHR,2012,79.6218
Bahrain,BHR,2013,79.9981
Bahrain,BHR,2014,80.2139
Bahrain,BHR,2015,80.3378
Bahrain,BHR,2016,80.407
Bahrain,BHR,2017,80.4067
Bahrain,BHR,2018,80.4118
Bahrain,BHR,2019,80.4706
Bahrain,BHR,2020,78.6833
Bahrain,BHR,2021,78.0826
Bahrain,BHR,2022,80.9921
Bahrain,BHR,2023,81.2835
Bangladesh,BGD,1876,25.5
Bangladesh,BGD,1886,23.2
Bangladesh,BGD,1896,22
Bangladesh,BGD,1906,21.5
Bangladesh,BGD,1926,24.9
Bangladesh,BGD,1950,37.4114
Bangladesh,BGD,1951,38.1362
Bangladesh,BGD,1952,38.8443
Bangladesh,BGD,1953,39.4449
Bangladesh,BGD,1954,40.3718
Bangladesh,BGD,1955,41.0664
Bangladesh,BGD,1956,41.6034
Bangladesh,BGD,1957,42.5748
Bangladesh,BGD,1958,43.0829
Bangladesh,BGD,1959,43.7158
Bangladesh,BGD,1960,43.9795
Bangladesh,BGD,1961,44.8874
Bangladesh,BGD,1962,45.7651
Bangladesh,BGD,1963,45.7217
Bangladesh,BGD,1964,46.7522
Bangladesh,BGD,1965,46.0464
Bangladesh,BGD,1966,47.6443
Bangladesh,BGD,1967,48.0658
Bangladesh,BGD,1968,48.4003
Bangladesh,BGD,1969,48.6864
Bangladesh,BGD,1970,42.6672
Bangladesh,BGD,1971,26.5218
Bangladesh,BGD,1972,49.6465
Bangladesh,BGD,1973,49.9142
Bangladesh,BGD,1974,49.5885
Bangladesh,BGD,1975,50.6268
Bangladesh,BGD,1976,50.9509
Bangladesh,BGD,1977,51.2652
Bangladesh,BGD,1978,51.5964
Bangladesh,BGD,1979,51.9585
Bangladesh,BGD,1980,52.2778
Bangladesh,BGD,1981,52.6383
Bangladesh,BGD,1982,53.0119
Bangladesh,BGD,1983,53.4409
Bangladesh,BGD,1984,53.8259
Bangladesh,BGD,1985,53.9371
Bangladesh,BGD,1986,54.5915
Bangladesh,BGD,1987,54.8992
Bangladesh,BGD,1988,55.1744
Bangladesh,BGD,1989,55.5135
Bangladesh,BGD,1990,55.8219
Bangladesh,BGD,1991,53.7809
Bangladesh,BGD,1992,56.5915
Bangladesh,BGD,1993,57.0729
Bangladesh,BGD,1994,57.6403
Bangladesh,BGD,1995,58.2442
Bangladesh,BGD,1996,58.9395
Bangladesh,BGD,1997,59.6713
Bangladesh,BGD,1998,60.4291
Bangladesh,BGD,1999,61.2444
Bangladesh,BGD,2000,62.0487
Bangladesh,BGD,2001,62.8358
Bangladesh,BGD,2002,63.5914
Bangladesh,BGD,2003,64.2877
Bangladesh,BGD,2004,64.9118
Bangladesh,BGD,2005,65.5087
Bangladesh,BGD,2006,66.0479
Bangladesh,BGD,2007,66.4578
Bangladesh,BGD,2008,67.0471
Bangladesh,BGD,2009,67.5269
Bangladesh,BGD,2010,68.0091
Bangladesh,BGD,2011,68.4988
Bangladesh,BGD,2012,68.9894
Bangladesh,BGD,2013,69.4874
Bangladesh,BGD,2014,70.0162
Bangladesh,BGD,2015,70.5429
Bangladesh,BGD,2016,71.0752
Bangladesh,BGD,2017,71.6056
Bangladesh,BGD,2018,72.1217
Bangladesh,BGD,2019,72.6254
Bangladesh,BGD,2020,71.4211
Bangladesh,BGD,2021,71.1035
Bangladesh,BGD,2022,74.2647
Bangladesh,BGD,2023,74.6723
Barbados,BRB,1950,53.5923
Barbados,BRB,1951,54.7061
Barbados,BRB,1952,55.9316
Barbados,BRB,1953,56.9651
Barbados,BRB,1954,58.3155
Barbados,BRB,1955,59.0043
Barbados,BRB,1956,60.5421
Barbados,BRB,1957,61.6557
Barbados,BRB,1958,62.4496
Barbados,BRB,1959,63.3071
Barbados,BRB,1960,64.1488
Barbados,BRB,1961,65.0326
Barbados,BRB,1962,65.7154
Barbados,BRB,1963,66.2045
Barbados,BRB,1964,66.6783
Barbados,BRB,1965,67.2358
Barbados,BRB,1966,67.7099
Barbados,BRB,1967,67.9196
Barbados,BRB,1968,68.1997
Barbados,BRB,1969,68.5038
Barbados,BRB,1970,68.5182
Barbados,BRB,1971,68.7865
Barbados,BRB,1972,69.1321
Barbados,BRB,1973,69.1082
Barbados,BRB,1974,69.3795
Barbados,BRB,1975,69.7897
Barbados,BRB,1976,70.114
Barbados,BRB,1977,70.6397
Barbados,BRB,1978,71.1428
Barbados,BRB,1979,71.5491
Barbados,BRB,1980,72.1289
Barbados,BRB,1981,72.6299
Barbados,BRB,1982,72.9027
Barbados,BRB,1983,73.1557
Barbados,BRB,1984,73.3018
Barbados,BRB,1985,73.3155
Barbados,BRB,1986,73.4165
Barbados,BRB,1987,73.4625
Barbados,BRB,1988,73.4306
Barbados,BRB,1989,73.3746
Barbados,BRB,1990,73.4625
Barbados,BRB,1991,73.5431
Barbados,BRB,1992,73.6101
Barbados,BRB,1993,73.7394
Barbados,BRB,1994,73.7551
Barbados,BRB,1995,73.8796
Barbados,BRB,1996,74.0647
Barbados,BRB,1997,73.9884
Barbados,BRB,1998,74.4652
Barbados,BRB,1999,74.5868
Barbados,BRB,2000,74.5803
Barbados,BRB,2001,74.7065
Barbados,BRB,2002,74.8203
Barbados,BRB,2003,74.8653
Barbados,BRB,2004,75.1499
Barbados,BRB,2005,74.9602
Barbados,BRB,2006,75.0485
Barbados,BRB,2007,75.2625
Barbados,BRB,2008,75.3002
Barbados,BRB,2009,75.4582
Barbados,BRB,2010,75.4882
Barbados,BRB,2011,75.5985
Barbados,BRB,2012,75.7373
Barbados,BRB,2013,75.816
Barbados,BRB,2014,75.9263
Barbados,BRB,2015,76.0546
Barbados,BRB,2016,76.1681
Barbados,BRB,2017,76.2365
Barbados,BRB,2018,76.3784
Barbados,BRB,2019,76.4951
Barbados,BRB,2020,76.6465
Barbados,BRB,2021,76.5797
Barbados,BRB,2022,75.6761
Barbados,BRB,2023,76.1782
Belarus,BLR,1900,36.2
Belarus,BLR,1950,58.6416
Belarus,BLR,1951,59.3877
Belarus,BLR,1952,60.4511
Belarus,BLR,1953,61.4858
Belarus,BLR,1954,62.5112
Belarus,BLR,1955,63.5116
Belarus,BLR,1956,64.5027
Belarus,BLR,1957,65.441
Belarus,BLR,1958,66.6311
Belarus,BLR,1959,67.987
Belarus,BLR,1960,69.3223
Belarus,BLR,1961,70.0217
Belarus,BLR,1962,70.4617
Belarus,BLR,1963,70.7977
Belarus,BLR,1964,71.3025
Belarus,BLR,1965,71.6312
Belarus,BLR,1966,71.7979
Belarus,BLR,1967,71.8661
Belarus,BLR,1968,71.8652
Belarus,BLR,1969,71.7103
Belarus,BLR,1970,71.6772
Belarus,BLR,1971,71.5899
Belarus,BLR,1972,71.7636
Belarus,BLR,1973,71.7422
Belarus,BLR,1974,71.6568
Belarus,BLR,1975,71.4177
Belarus,BLR,1976,71.2208
Belarus,BLR,1977,71.0784
Belarus,BLR,1978,70.9476
