,staff_id,customer_id,product_id,quantity,unit_price,Hours,Shop
1650,42,8501,47,2,3.0,8,Shop C
1651,42,8251,30,2,3.0,15,Shop C
1652,42,8483,33,2,3.5,8,Shop C
1658,17,239,45,2,3.0,13,Shop A
1659,17,668,37,2,3.0,17,Shop A
1661,17,603,43,2,3.0,15,Shop A
1662,17,237,46,2,2.5,13,Shop A
1663,17,28,39,2,4.25,18,Shop A
1667,12,787,52,2,2.5,11,Shop A
1670,17,19,61,2,4.75,17,Shop A
1672,17,322,40,2,3.75,17,Shop A
1674,12,676,56,2,2.55,17,Shop A
1675,12,183,27,2,3.5,13,Shop A
1681,17,788,51,2,3.0,17,Shop A
1685,12,16,29,2,2.5,17,Shop A
1687,17,692,23,2,2.5,12,Shop A
1690,17,534,29,2,2.5,17,Shop A
1693,17,603,61,2,4.75,14,Shop A
1702,17,696,38,2,3.75,19,Shop A
1703,12,300,37,2,3.0,15,Shop A
1705,12,772,26,2,3.0,11,Shop A
1706,17,735,61,2,4.75,12,Shop A
1707,17,544,45,2,3.0,11,Shop A
1708,17,622,23,2,2.5,13,Shop A
1712,12,292,46,2,2.5,12,Shop A
1713,17,309,50,2,2.5,12,Shop A
1714,12,652,54,2,2.5,18,Shop A
1716,17,794,61,2,4.75,11,Shop A
1717,12,589,45,2,3.0,18,Shop A
1718,17,685,39,2,4.25,13,Shop A
1722,12,480,50,2,2.5,16,Shop A
1724,12,437,49,2,3.0,18,Shop A
1726,17,47,47,2,3.0,12,Shop A
1727,12,3,44,2,2.5,19,Shop A
1729,12,109,53,2,3.0,14,Shop A
1731,12,613,53,2,3.0,12,Shop A
1732,17,349,38,2,3.75,13,Shop A
1733,17,679,25,2,2.2,17,Shop A
1737,12,418,24,2,3.0,12,Shop A
1738,17,596,53,2,3.0,15,Shop A
1742,17,618,22,2,2.0,11,Shop A
1743,12,155,23,2,2.5,13,Shop A
1745,17,57,40,2,3.75,19,Shop A
1746,12,41,44,2,2.5,13,Shop A
1747,12,730,28,2,2.0,19,Shop A
1748,17,612,61,2,4.75,15,Shop A
1751,12,94,45,2,3.0,19,Shop A
1752,17,156,22,2,2.0,11,Shop A
1753,12,128,26,2,3.0,14,Shop A
1760,12,86,51,2,3.0,13,Shop A
1761,17,777,52,2,2.5,15,Shop A
1764,12,539,37,2,3.0,12,Shop A
1766,12,552,32,2,3.0,16,Shop A
1767,17,134,40,2,3.75,12,Shop A
1769,17,179,45,2,3.0,16,Shop A
1770,12,446,32,2,3.0,13,Shop A
1771,17,258,40,2,3.75,14,Shop A
1772,17,24,32,2,3.0,12,Shop A
1773,12,543,53,2,3.0,17,Shop A
1774,12,68,27,2,3.5,16,Shop A
1778,17,253,36,2,3.75,12,Shop A
1781,12,663,60,2,3.75,17,Shop A
1786,12,286,34,2,2.45,19,Shop A
1788,17,155,22,2,2.0,19,Shop A
1790,12,90,47,2,3.0,19,Shop A
1801,12,610,35,2,3.1,14,Shop A
1804,17,133,45,2,3.0,12,Shop A
1806,12,603,36,2,3.75,11,Shop A
1808,12,311,50,2,2.5,18,Shop A
1810,17,687,55,2,4.0,16,Shop A
1813,17,46,29,2,2.5,17,Shop A
1816,17,115,51,2,3.0,18,Shop A
1817,12,778,50,2,2.5,15,Shop A
1818,17,536,59,2,4.5,19,Shop A
1819,12,371,30,2,3.0,18,Shop A
1821,17,122,29,2,2.5,17,Shop A
1822,12,733,29,2,2.5,18,Shop A
1823,17,84,40,2,3.75,11,Shop A
1825,12,167,59,2,4.5,11,Shop A
1827,12,149,47,2,3.0,19,Shop A
1831,17,141,26,2,3.0,14,Shop A
1832,12,106,52,2,2.5,18,Shop A
1834,12,261,45,2,3.0,18,Shop A
1838,12,793,25,2,2.2,15,Shop A
1843,12,525,52,2,2.5,15,Shop A
1844,12,99,40,2,3.75,17,Shop A
1845,12,730,38,2,3.75,18,Shop A
1850,12,420,49,2,3.0,14,Shop A
1853,17,6,51,2,3.0,17,Shop A
1854,17,324,29,2,2.5,11,Shop A
1858,17,81,57,2,3.1,12,Shop A
1860,12,263,47,2,3.0,14,Shop A
1862,17,784,47,2,3.0,13,Shop A
1863,12,678,24,2,3.0,17,Shop A
1865,17,464,47,2,3.0,19,Shop A
1866,12,640,29,2,2.5,18,Shop A
1868,17,299,51,2,3.0,12,Shop A
1871,17,241,51,2,3.0,19,Shop A
1876,17,184,58,2,3.5,18,Shop A
1882,12,209,36,2,3.75,14,Shop A
1883,17,270,38,2,3.75,15,Shop A
1884,17,376,50,2,2.5,19,Shop A
1886,17,728,27,2,3.5,17,Shop A
1898,12,330,46,2,2.5,18,Shop A
1901,17,241,39,2,4.25,15,Shop A
1902,12,446,55,2,4.0,12,Shop A
1904,12,101,24,2,3.0,17,Shop A
1905,12,325,31,2,2.2,11,Shop A
1907,17,145,28,2,2.0,14,Shop A
1908,17,221,53,2,3.0,16,Shop A
1909,17,702,41,2,4.25,14,Shop A
1910,17,580,39,2,4.25,13,Shop A
1911,12,402,37,2,3.0,18,Shop A
1912,12,223,55,2,4.0,19,Shop A
1913,12,218,61,2,4.75,15,Shop A
1915,12,192,34,2,2.45,16,Shop A
1917,12,169,32,2,3.0,11,Shop A
1919,17,659,42,2,2.5,17,Shop A
1923,17,13,22,2,2.0,18,Shop A
1926,12,398,30,2,3.0,14,Shop A
1929,12,243,28,2,2.0,13,Shop A
1930,12,329,59,2,4.5,16,Shop A
1932,17,99,42,2,2.5,17,Shop A
1934,12,441,33,2,3.5,11,Shop A
1939,12,71,59,2,4.5,19,Shop A
1940,17,175,59,2,4.5,17,Shop A
1941,12,133,36,2,3.75,13,Shop A
1942,17,400,28,2,2.0,15,Shop A
1943,17,761,27,2,3.5,11,Shop A
1948,17,773,41,2,4.25,12,Shop A
1949,17,695,33,2,3.5,12,Shop A
1951,17,339,23,2,2.5,15,Shop A
1954,12,38,25,2,2.2,13,Shop A
1956,17,517,22,2,2.0,15,Shop A
1962,12,413,45,2,3.0,17,Shop A
1965,12,267,46,2,2.5,17,Shop A
1970,17,456,52,2,2.5,17,Shop A
1972,12,599,46,2,2.5,19,Shop A
1974,17,713,27,2,3.5,14,Shop A
1978,12,730,22,2,2.0,13,Shop A
1980,17,449,47,2,3.0,13,Shop A
1983,17,160,44,2,2.5,18,Shop A
1985,17,205,36,2,3.75,18,Shop A
1987,17,189,58,2,3.5,13,Shop A
1988,17,339,27,2,3.5,14,Shop A
1989,17,219,46,2,2.5,12,Shop A
1991,12,641,51,2,3.0,12,Shop A
1993,12,335,51,2,3.0,16,Shop A
1995,17,503,39,2,4.25,12,Shop A
2000,17,382,43,2,3.0,14,Shop A
2002,12,556,43,2,3.0,13,Shop A
2003,17,350,58,2,3.5,14,Shop A
2007,12,735,31,2,2.2,13,Shop A
2008,17,439,54,2,2.5,13,Shop A
2009,12,608,53,2,3.0,18,Shop A
2012,17,734,40,2,3.75,12,Shop A
2013,12,16,41,2,4.25,11,Shop A
2016,17,305,33,2,3.5,19,Shop A
2017,17,614,43,2,3.0,19,Shop A
2018,12,493,51,2,3.0,16,Shop A
2019,12,426,25,2,2.2,11,Shop A
2021,17,144,59,2,4.5,13,Shop A
2022,17,736,53,2,3.0,11,Shop A
2024,17,203,40,2,3.75,19,Shop A
2027,17,633,29,2,2.5,16,Shop A
2028,12,728,52,2,2.5,17,Shop A
2030,12,638,31,2,2.2,17,Shop A
2031,12,113,54,2,2.5,15,Shop A
2033,17,568,53,2,3.0,16,Shop A
2034,17,630,25,2,2.2,14,Shop A
2035,17,719,43,2,3.0,19,Shop A
2036,17,767,23,2,2.5,12,Shop A
2037,12,327,36,2,3.75,13,Shop A
2039,12,73,32,2,3.0,11,Shop A
2041,12,716,24,2,3.0,16,Shop A
2042,12,209,58,2,3.5,18,Shop A
2045,17,500,36,2,3.75,15,Shop A
2046,17,589,40,2,3.75,17,Shop A
2047,17,647,37,2,3.0,13,Shop A
2051,12,692,55,2,4.0,15,Shop A
2053,17,288,52,2,2.5,16,Shop A
2054,17,661,50,2,2.5,14,Shop A
2056,12,734,25,2,2.2,16,Shop A
2057,17,170,23,2,2.5,18,Shop A
2058,17,320,47,2,3.0,17,Shop A
2062,12,444,25,2,2.2,12,Shop A
2070,12,264,23,2,2.5,15,Shop A
2071,17,581,30,2,3.0,11,Shop A
2073,12,31,49,2,3.0,19,Shop A
2074,12,417,50,2,2.5,11,Shop A
2076,12,74,44,2,2.5,15,Shop A
2078,17,69,31,2,2.2,19,Shop A
2080,12,422,50,2,2.5,15,Shop A
2082,17,8,42,2,2.5,14,Shop A
2083,12,469,54,2,2.5,15,Shop A
2087,12,647,53,2,3.0,12,Shop A
2088,12,367,46,2,2.5,11,Shop A
2090,17,515,34,2,2.45,16,Shop A
2092,17,594,32,2,3.0,17,Shop A
2095,12,687,52,2,2.5,16,Shop A
2097,17,53,43,2,3.0,18,Shop A
2098,17,656,38,2,3.75,17,Shop A
2099,12,516,52,2,2.5,11,Shop A
2100,17,447,54,2,2.5,16,Shop A
2102,17,623,46,2,2.5,13,Shop A
2103,17,66,24,2,3.0,11,Shop A
2106,17,740,50,2,2.5,13,Shop A
2108,12,176,32,2,3.0,17,Shop A
2112,12,670,32,2,3.0,18,Shop A
2115,12,304,26,2,3.0,15,Shop A
2122,17,107,23,2,2.5,15,Shop A
2125,17,652,22,2,2.0,14,Shop A
2126,17,515,22,2,2.0,13,Shop A
2130,17,620,42,2,2.5,11,Shop A
2131,12,598,47,2,3.0,13,Shop A
2133,17,719,35,2,3.1,18,Shop A
2134,17,548,51,2,3.0,17,Shop A
2135,12,229,43,2,3.0,15,Shop A
2136,12,434,53,2,3.0,13,Shop A
2137,12,35,49,2,3.0,19,Shop A
2138,12,711,53,2,3.0,17,Shop A
2143,12,264,23,2,2.5,12,Shop A
2145,17,482,23,2,2.5,13,Shop A
2147,12,645,26,2,3.0,11,Shop A
2149,17,269,56,2,2.55,19,Shop A
2152,17,648,25,2,2.2,19,Shop A
2153,12,709,60,2,3.75,14,Shop A
2155,12,61,36,2,3.75,16,Shop A
2156,12,2,51,2,3.0,13,Shop A
2162,12,781,39,2,4.25,13,Shop A
2163,12,28,54,2,2.5,14,Shop A
2165,17,463,55,2,4.0,18,Shop A
2168,12,665,61,2,4.75,16,Shop A
2174,12,763,61,2,4.75,11,Shop A
2176,17,307,55,2,4.0,18,Shop A
2179,12,725,35,2,3.1,18,Shop A
2181,17,401,26,2,3.0,19,Shop A
2186,17,461,24,2,3.0,12,Shop A
2187,12,313,59,2,4.5,14,Shop A
2188,12,327,46,2,2.5,15,Shop A
2194,17,133,22,2,2.0,19,Shop A
2197,12,727,26,2,3.0,14,Shop A
2198,12,781,27,2,3.5,13,Shop A
2199,17,283,50,2,2.5,13,Shop A
2203,17,43,50,2,2.5,14,Shop A
2204,17,726,44,2,2.5,13,Shop A
2206,17,120,40,2,3.75,14,Shop A
2207,12,65,45,2,3.0,18,Shop A
2210,17,215,37,2,3.0,14,Shop A
2213,17,217,33,2,3.5,19,Shop A
2214,12,592,61,2,4.75,16,Shop A
2215,17,173,24,2,3.0,15,Shop A
2217,12,745,46,2,2.5,11,Shop A
2220,12,319,54,2,2.5,15,Shop A
2221,12,306,38,2,3.75,11,Shop A
2224,17,195,22,2,2.0,19,Shop A
2230,17,397,25,2,2.2,13,Shop A
2231,17,232,58,2,3.5,17,Shop A
2232,12,681,57,2,3.1,17,Shop A
2234,17,697,43,2,3.0,12,Shop A
2238,12,625,49,2,3.0,14,Shop A
2241,17,252,47,2,3.0,15,Shop A
2242,17,732,26,2,3.0,18,Shop A
2245,17,590,27,2,3.5,13,Shop A
2249,17,361,58,2,3.5,14,Shop A
2250,17,282,47,2,3.0,13,Shop A
2251,17,727,50,2,2.5,13,Shop A
2252,12,769,33,2,3.5,18,Shop A
2253,12,565,44,2,2.5,14,Shop A
2257,17,530,23,2,2.5,19,Shop A
2261,12,5233,47,2,3.0,8,Shop B
2263,12,5806,51,2,3.0,15,Shop B
2265,12,5699,42,2,2.5,8,Shop B
2266,12,5088,31,2,2.2,7,Shop B
2268,26,5072,32,2,3.0,14,Shop B
2272,26,5013,28,2,2.0,13,Shop B
2273,30,5123,87,2,3.0,11,Shop B
2274,26,5089,48,2,2.5,11,Shop B
2275,12,5309,37,2,3.0,14,Shop B
2276,30,5853,27,2,3.5,14,Shop B
2277,30,5015,42,2,2.5,13,Shop B
2278,12,5152,38,2,3.75,15,Shop B
2280,26,5507,22,2,2.0,16,Shop B
2281,12,5507,55,2,4.0,14,Shop B
2283,30,5160,44,2,2.5,12,Shop B
2285,12,5571,25,2,2.2,10,Shop B
2286,12,5465,43,2,3.0,11,Shop B
2287,26,5544,44,2,2.5,8,Shop B
2289,12,5349,54,2,2.5,8,Shop B
2292,12,5264,24,2,3.0,10,Shop B
2293,26,5191,33,2,3.5,9,Shop B
2296,12,5454,60,2,3.75,7,Shop B
2298,30,5858,61,2,4.75,7,Shop B
2301,26,5164,33,2,3.5,14,Shop B
2302,30,5216,37,2,3.0,9,Shop B
2304,26,5792,44,2,2.5,15,Shop B
2305,12,5040,59,2,4.5,10,Shop B
2306,12,5167,53,2,3.0,7,Shop B
2307,30,5910,39,2,4.25,16,Shop B
2310,30,5656,24,2,3.0,12,Shop B
2311,26,5751,38,2,3.75,8,Shop B
2313,30,5065,48,2,2.5,16,Shop B
2314,26,5458,52,2,2.5,18,Shop B
2316,12,5176,29,2,2.5,12,Shop B
2318,30,5419,51,2,3.0,14,Shop B
2320,26,5193,47,2,3.0,13,Shop B
2330,12,5400,60,2,3.75,16,Shop B
2331,26,5811,36,2,3.75,14,Shop B
2334,30,5037,34,2,2.45,13,Shop B
2335,26,5229,57,2,3.1,12,Shop B
2337,30,5294,33,2,3.5,12,Shop B
2339,26,5084,43,2,3.0,17,Shop B
2343,12,5249,33,2,3.5,18,Shop B
2349,12,5665,57,2,3.1,14,Shop B
2351,30,5475,58,2,3.5,11,Shop B
2356,30,5033,51,2,3.0,14,Shop B
2357,26,5665,34,2,2.45,8,Shop B
2364,12,5870,26,2,3.0,17,Shop B
2365,26,5920,57,2,3.1,13,Shop B
2366,30,5939,54,2,2.5,10,Shop B
2370,26,5282,59,2,4.5,8,Shop B
2371,26,5932,32,2,3.0,17,Shop B
2374,26,5764,52,2,2.5,8,Shop B
2378,12,5864,25,2,2.2,12,Shop B
2380,30,5672,29,2,2.5,15,Shop B
2381,12,5269,87,2,3.0,15,Shop B
2398,12,5383,48,2,2.5,11,Shop B
2403,30,5291,31,2,2.2,17,Shop B
2406,26,5403,32,2,3.0,16,Shop B
2407,12,5009,53,2,3.0,10,Shop B
2408,26,5109,26,2,3.0,15,Shop B
2410,26,5001,25,2,2.2,10,Shop B
2412,30,5318,47,2,3.0,15,Shop B
2423,26,5007,87,2,3.0,15,Shop B
2425,30,5578,50,2,2.5,16,Shop B
2426,26,5575,22,2,2.0,8,Shop B
2427,12,5161,42,2,2.5,11,Shop B
2432,12,5319,61,2,4.75,11,Shop B
2433,30,5443,55,2,4.0,8,Shop B
2434,26,5785,48,2,2.5,17,Shop B
2437,26,5491,27,2,3.5,17,Shop B
2439,26,5861,25,2,2.2,8,Shop B
2441,26,5686,38,2,3.75,14,Shop B
2445,30,5033,27,2,3.5,10,Shop B
2446,12,5084,55,2,4.0,9,Shop B
2448,30,5677,52,2,2.5,14,Shop B
2451,26,5083,47,2,3.0,13,Shop B
2456,12,5282,31,2,2.2,9,Shop B
2458,30,5927,27,2,3.5,7,Shop B
2459,12,5101,55,2,4.0,8,Shop B
2460,26,5405,49,2,3.0,14,Shop B
2463,30,5106,46,2,2.5,11,Shop B
2464,12,5915,28,2,2.0,15,Shop B
2465,26,5922,28,2,2.0,9,Shop B
2466,30,5313,46,2,2.5,8,Shop B
2468,30,5377,60,2,3.75,14,Shop B
2469,12,5533,33,2,3.5,9,Shop B
2471,26,5886,34,2,2.45,15,Shop B
2472,26,5821,37,2,3.0,7,Shop B
2473,26,5120,58,2,3.5,13,Shop B
2474,26,5553,87,2,3.0,12,Shop B
2475,30,5896,25,2,2.2,17,Shop B
2479,26,5284,32,2,3.0,17,Shop B
2482,30,5018,30,2,3.0,9,Shop B
2486,12,5345,53,2,3.0,10,Shop B
2487,26,5653,26,2,3.0,10,Shop B
2494,26,5538,28,2,2.0,8,Shop B
2495,26,5660,42,2,2.5,17,Shop B
2498,12,5398,61,2,4.75,8,Shop B
2500,12,5268,51,2,3.0,14,Shop B
2505,26,5628,52,2,2.5,12,Shop B
2506,30,5635,22,2,2.0,11,Shop B
2507,30,5896,34,2,2.45,12,Shop B
2508,12,5366,56,2,2.55,8,Shop B
2509,12,5081,29,2,2.5,10,Shop B
2514,12,5653,25,2,2.2,14,Shop B
2515,30,5602,33,2,3.5,17,Shop B
2516,26,5868,42,2,2.5,17,Shop B
2519,26,5941,22,2,2.0,10,Shop B
2522,12,5832,53,2,3.0,7,Shop B
2526,30,5040,51,2,3.0,13,Shop B
2528,30,5691,61,2,4.75,8,Shop B
2529,12,5148,47,2,3.0,15,Shop B
2530,12,5919,46,2,2.5,9,Shop B
2531,26,5275,23,2,2.5,16,Shop B
2536,12,5223,51,2,3.0,17,Shop B
2538,12,5585,56,2,2.55,15,Shop B
2539,12,5150,42,2,2.5,15,Shop B
2540,12,5481,32,2,3.0,16,Shop B
2543,26,5843,31,2,2.2,13,Shop B
2545,30,5724,58,2,3.5,10,Shop B
2549,26,5040,87,2,3.0,14,Shop B
2550,12,5818,34,2,2.45,15,Shop B
2551,26,5660,43,2,3.0,15,Shop B
2554,26,5367,26,2,3.0,7,Shop B
2557,26,5298,57,2,3.1,14,Shop B
2558,12,5441,35,2,3.1,17,Shop B
2559,30,5926,37,2,3.0,14,Shop B
2562,12,5321,87,2,3.0,12,Shop B
2563,30,5808,31,2,2.2,13,Shop B
2566,26,5548,42,2,2.5,15,Shop B
2570,26,5010,61,2,4.75,7,Shop B
2572,26,5043,31,2,2.2,15,Shop B
2573,30,5737,32,2,3.0,8,Shop B
2575,12,5198,28,2,2.0,7,Shop B
2577,12,5228,59,2,4.5,13,Shop B
2578,26,5690,87,2,3.0,16,Shop B
2580,30,5301,61,2,4.75,13,Shop B
2581,30,5091,22,2,2.0,17,Shop B
2582,30,5231,40,2,3.75,13,Shop B
2587,30,5313,52,2,2.5,12,Shop B
2589,30,5618,46,2,2.5,8,Shop B
2590,26,5207,42,2,2.5,9,Shop B
2597,30,5732,59,2,4.5,18,Shop B
2601,30,5234,57,2,3.1,17,Shop B
2608,26,5770,25,2,2.2,12,Shop B
2610,26,5769,55,2,4.0,12,Shop B
2614,12,5915,32,2,3.0,13,Shop B
2618,26,5884,38,2,3.75,15,Shop B
2621,12,5427,44,2,2.5,8,Shop B
2623,26,5700,56,2,2.55,12,Shop B
2624,12,5304,46,2,2.5,9,Shop B
2626,30,5362,41,2,4.25,15,Shop B
2628,26,5513,48,2,2.5,12,Shop B
2629,12,5531,48,2,2.5,15,Shop B
2630,26,5483,33,2,3.5,11,Shop B
2636,26,5485,34,2,2.45,16,Shop B
2638,30,5850,27,2,3.5,17,Shop B
2639,26,5502,59,2,4.5,9,Shop B
2640,26,5909,39,2,4.25,12,Shop B
2643,12,5790,39,2,4.25,18,Shop B
2644,26,5393,55,2,4.0,16,Shop B
2648,30,5141,50,2,2.5,16,Shop B
2657,30,5600,37,2,3.0,12,Shop B
2658,12,5320,51,2,3.0,9,Shop B
2661,30,5437,60,2,3.75,16,Shop B
2666,12,5126,47,2,3.0,11,Shop B
2668,12,5531,34,2,2.45,15,Shop B
2669,12,5229,24,2,3.0,13,Shop B
2670,30,5447,30,2,3.0,12,Shop B
2671,12,5389,47,2,3.0,15,Shop B
2672,30,5553,26,2,3.0,15,Shop B
2678,30,5795,54,2,2.5,12,Shop B
2685,26,5615,27,2,3.5,17,Shop B
2686,12,5332,55,2,4.0,8,Shop B
2687,12,5167,60,2,3.75,7,Shop B
2688,26,5485,37,2,3.0,9,Shop B
2689,12,5190,32,2,3.0,7,Shop B
2691,30,5583,50,2,2.5,13,Shop B
2692,30,5648,61,2,4.75,18,Shop B
2696,30,5652,57,2,3.1,12,Shop B
2698,30,5082,22,2,2.0,7,Shop B
2700,12,5186,22,2,2.0,13,Shop B
2702,30,5835,60,2,3.75,15,Shop B
2706,30,5644,40,2,3.75,9,Shop B
2708,12,5687,37,2,3.0,13,Shop B
2709,26,5125,58,2,3.5,7,Shop B
2712,12,5408,38,2,3.75,15,Shop B
2713,12,5944,52,2,2.5,16,Shop B
2717,26,5876,52,2,2.5,14,Shop B
2721,30,5392,35,2,3.1,9,Shop B
2723,30,5754,29,2,2.5,17,Shop B
2727,30,5500,28,2,2.0,14,Shop B
2729,30,5415,52,2,2.5,14,Shop B
2732,12,5176,22,2,2.0,9,Shop B
2733,12,5035,42,2,2.5,9,Shop B
2734,26,5741,41,2,4.25,14,Shop B
2735,30,5278,54,2,2.5,15,Shop B
2736,26,5652,54,2,2.5,11,Shop B
2737,12,5841,38,2,3.75,14,Shop B
2738,26,5187,29,2,2.5,12,Shop B
2743,45,8193,27,2,3.5,14,Shop C
2747,15,8252,22,2,2.0,15,Shop C
2754,42,8480,43,2,3.0,13,Shop C
2755,15,8354,50,2,2.5,9,Shop C
2757,45,8406,59,2,4.5,9,Shop C
2758,15,8457,56,2,2.55,10,Shop C
2760,45,8286,32,2,3.0,11,Shop C
2763,42,8142,60,2,3.75,15,Shop C
2764,15,8416,25,2,2.2,14,Shop C
2766,15,8279,87,2,3.0,9,Shop C
2770,45,8412,44,2,2.5,14,Shop C
2771,45,8453,40,2,3.75,10,Shop C
2773,45,8274,50,2,2.5,10,Shop C
2774,15,8264,87,2,3.0,14,Shop C
2775,45,8258,30,2,3.0,8,Shop C
2776,15,8440,32,2,3.0,15,Shop C
2777,42,8070,27,2,3.5,15,Shop C
2779,42,8267,54,2,2.5,8,Shop C
2787,15,8170,46,2,2.5,13,Shop C
2788,45,8252,54,2,2.5,15,Shop C
2790,15,8095,32,2,3.0,11,Shop C
2791,42,8205,45,2,3.0,8,Shop C
2793,42,8469,54,2,2.5,9,Shop C
2794,45,8266,26,2,3.0,10,Shop C
2796,15,8290,27,2,3.5,12,Shop C
2799,42,8217,60,2,3.75,14,Shop C
2802,15,8054,30,2,3.0,14,Shop C
2805,15,8231,61,2,4.75,14,Shop C
2809,42,8481,43,2,3.0,9,Shop C
2810,15,8300,31,2,2.2,8,Shop C
2816,15,8279,45,2,3.0,11,Shop C
2820,15,8013,34,2,2.45,13,Shop C
2822,15,8167,40,2,3.75,13,Shop C
2824,15,8274,48,2,2.5,9,Shop C
2832,15,8308,48,2,2.5,8,Shop C
2833,42,8248,51,2,3.0,8,Shop C
2836,15,8399,35,2,3.1,15,Shop C
2837,45,8145,60,2,3.75,12,Shop C
2839,42,8186,54,2,2.5,15,Shop C
2842,15,8070,33,2,3.5,15,Shop C
2846,45,8297,49,2,3.0,14,Shop C
2856,15,8381,87,2,3.0,12,Shop C
2858,42,8189,41,2,4.25,14,Shop C
2863,42,8021,29,2,2.5,11,Shop C
2867,15,8176,28,2,2.0,13,Shop C
2868,45,8129,37,2,3.0,15,Shop C
2869,42,8200,25,2,2.2,8,Shop C
2870,42,8036,25,2,2.2,9,Shop C
2872,15,8397,44,2,2.5,10,Shop C
2876,45,8370,35,2,3.1,14,Shop C
2879,15,8465,22,2,2.0,15,Shop C
2885,45,8263,60,2,3.75,11,Shop C
2891,15,8256,24,2,3.0,10,Shop C
2893,15,8336,22,2,2.0,9,Shop C
2901,15,8448,50,2,2.5,9,Shop C
2903,45,8152,34,2,2.45,13,Shop C
2907,45,8463,42,2,2.5,10,Shop C
2909,15,8428,39,2,4.25,14,Shop C
2911,15,8108,57,2,3.1,13,Shop C
2915,15,8403,38,2,3.75,8,Shop C
2918,42,8050,32,2,3.0,9,Shop C
2933,45,8210,59,2,4.5,11,Shop C
2935,15,8359,51,2,3.0,10,Shop C
2943,42,8469,42,2,2.5,10,Shop C
2946,15,8248,57,2,3.1,10,Shop C
2949,42,8074,41,2,4.25,11,Shop C
2952,42,8094,29,2,2.5,14,Shop C
2954,45,8072,50,2,2.5,13,Shop C
2959,45,8469,31,2,2.2,13,Shop C
2960,42,8309,44,2,2.5,15,Shop C
2961,42,8035,33,2,3.5,10,Shop C
2963,42,8270,53,2,3.0,8,Shop C
2965,15,8174,61,2,4.75,8,Shop C
2968,45,8313,45,2,3.0,15,Shop C
2974,42,8072,47,2,3.0,13,Shop C
2977,45,8055,56,2,2.55,8,Shop C
2978,42,8436,48,2,2.5,11,Shop C
2979,42,8301,23,2,2.5,9,Shop C
2983,45,8241,47,2,3.0,11,Shop C
2987,42,8290,36,2,3.75,14,Shop C
2988,42,8279,51,2,3.0,10,Shop C
2996,15,8411,55,2,4.0,13,Shop C
3001,42,8044,23,2,2.5,11,Shop C
3002,42,8494,52,2,2.5,13,Shop C
3007,15,8451,32,2,3.0,12,Shop C
3022,15,8023,24,2,3.0,8,Shop C
3028,45,8140,37,2,3.0,8,Shop C
3029,42,8271,41,2,4.25,9,Shop C
3030,15,8218,30,2,3.0,12,Shop C
3032,42,8403,87,2,3.0,14,Shop C
3034,45,8085,52,2,2.5,12,Shop C
3039,45,8029,42,2,2.5,15,Shop C
3041,42,8397,28,2,2.0,15,Shop C
3043,15,8368,38,2,3.75,13,Shop C
3047,15,8076,32,2,3.0,8,Shop C
3050,42,8093,35,2,3.1,13,Shop C
3053,45,8085,53,2,3.0,8,Shop C
3055,45,8222,55,2,4.0,13,Shop C
3058,15,8494,28,2,2.0,8,Shop C
3060,45,8254,31,2,2.2,12,Shop C
3064,15,8488,40,2,3.75,8,Shop C
3069,45,8246,36,2,3.75,15,Shop C
3070,15,8043,44,2,2.5,11,Shop C
3072,15,8040,46,2,2.5,14,Shop C
3073,42,8062,40,2,3.75,11,Shop C
3074,15,8411,50,2,2.5,12,Shop C
3080,42,8089,23,2,2.5,15,Shop C
3086,42,8287,55,2,4.0,10,Shop C
3090,45,8229,59,2,4.5,11,Shop C
3091,45,8061,46,2,2.5,15,Shop C
3093,45,8497,51,2,3.0,8,Shop C
3097,42,8353,35,2,3.1,12,Shop C
3099,42,8165,34,2,2.45,9,Shop C
3104,45,8224,26,2,3.0,13,Shop C
3107,15,8249,50,2,2.5,9,Shop C
3111,45,8099,41,2,4.25,9,Shop C
3117,42,8274,37,2,3.0,13,Shop C
3118,15,8099,47,2,3.0,13,Shop C
3119,45,8043,35,2,3.1,15,Shop C
3123,45,8257,46,2,2.5,14,Shop C
3129,15,8492,38,2,3.75,14,Shop C
3139,42,8454,59,2,4.5,13,Shop C
3143,45,8179,22,2,2.0,12,Shop C
3145,15,8013,58,2,3.5,11,Shop C
3147,15,8494,52,2,2.5,14,Shop C
3151,45,8150,30,2,3.0,13,Shop C
3152,45,8394,46,2,2.5,15,Shop C
3154,15,8092,53,2,3.0,11,Shop C
3155,42,8041,44,2,2.5,14,Shop C
3156,42,8130,44,2,2.5,13,Shop C
3157,45,8102,35,2,3.1,11,Shop C
3161,15,8164,61,2,4.75,12,Shop C
3163,45,8320,55,2,4.0,10,Shop C
3165,15,8039,41,2,4.25,13,Shop C
3171,42,8019,26,2,3.0,8,Shop C
3177,15,8255,45,2,3.0,15,Shop C
3182,45,8032,61,2,4.75,10,Shop C
3185,45,8117,39,2,4.25,10,Shop C
3187,45,8374,40,2,3.75,8,Shop C
3188,42,8396,28,2,2.0,9,Shop C
3191,15,8446,38,2,3.75,9,Shop C
3196,45,8268,55,2,4.0,9,Shop C
3198,42,8358,45,2,3.0,15,Shop C
3199,42,8084,26,2,3.0,12,Shop C
3200,42,8479,34,2,2.45,14,Shop C
3213,45,8237,36,2,3.75,14,Shop C
3214,42,8002,51,2,3.0,14,Shop C
