,Event,Revenue,Offer ID
20115,transaction,15.92,Bogo 5
20129,transaction,37.92,2off10
20131,transaction,21.11,Bogo 10
20135,transaction,11.91,Bogo 5
20139,transaction,18.54,Bogo 10
20146,transaction,9.29,2off10
20151,transaction,14.97,2off10
20161,transaction,5.88,Bogo 5
20162,transaction,35.2,5off20
20164,transaction,23.61,2off10
20166,transaction,5.47,2off10
20177,transaction,20.59,Bogo 10
20179,transaction,16.47,2off10
20183,transaction,32.86,3off7
20188,transaction,6.39,Bogo 5
20194,transaction,14.08,Bogo 10
20195,transaction,24.64,2off10
20210,transaction,17.69,Bogo 10
20212,transaction,20.35,Bogo 10
20227,transaction,16.41,2off10
20231,transaction,21.51,2off10
20238,transaction,23.7,3off7
20242,transaction,32.52,Bogo 10
20247,transaction,13.56,3off7
20252,transaction,22.78,2off10
20255,transaction,20.62,2off10
20265,transaction,18.28,Bogo 10
20274,transaction,16.93,2off10
20284,transaction,7.6,2off10
20285,transaction,442.87,5off20
20292,transaction,31.69,Bogo 10
20303,transaction,34.19,Bogo 10
20308,transaction,36.01,2off10
20328,transaction,22.61,2off10
20332,transaction,21.04,3off7
20336,transaction,12,Bogo 10
20338,transaction,22.42,Bogo 10
20344,transaction,21.81,Bogo 5
20349,transaction,366.65,5off20
20351,transaction,12.91,2off10
20353,transaction,14.04,Bogo 10
20354,transaction,12.42,3off7
20362,transaction,16.3,2off10
20366,transaction,5.5,Bogo 5
20374,transaction,21.21,3off7
20382,transaction,12.72,2off10
20394,transaction,17.39,2off10
20397,transaction,16.82,3off7
20409,transaction,23.67,2off10
20412,transaction,13.22,3off7
20419,transaction,36.04,Bogo 10
20434,transaction,12.39,Bogo 5
20435,transaction,27.74,Bogo 5
20439,transaction,27.93,2off10
20448,transaction,30.83,Bogo 10
20449,transaction,25.79,Bogo 10
20455,transaction,4.62,2off10
20460,transaction,18.9,2off10
20470,transaction,14.51,3off7
20480,transaction,18.92,3off7
20484,transaction,13.82,Bogo 5
20497,transaction,13.18,2off10
20501,transaction,16.07,Bogo 5
20511,transaction,27.68,3off7
20513,transaction,15.62,3off7
20515,transaction,16.75,Bogo 5
20526,transaction,16.87,2off10
20543,transaction,13.73,Bogo 10
20547,transaction,12.34,Bogo 10
20549,transaction,30.59,Bogo 5
20563,transaction,5.09,Bogo 5
20580,transaction,14.26,2off10
20587,transaction,25.56,5off20
20590,transaction,11.74,2off10
20591,transaction,17.53,Bogo 10
20600,transaction,19.35,2off10
20624,transaction,19.84,2off10
20627,transaction,5.65,3off7
20633,transaction,13.24,Bogo 5
20637,transaction,15.83,Bogo 5
20638,transaction,10.02,Bogo 10
20692,transaction,13.85,Bogo 5
20696,transaction,9.8,3off7
20699,transaction,12.41,2off10
20700,transaction,17.97,2off10
20707,transaction,19.16,2off10
20709,transaction,14.69,2off10
20724,transaction,22.71,Bogo 5
20729,transaction,41.7,2off10
20733,transaction,21.43,Bogo 10
20738,transaction,17.74,Bogo 5
20743,transaction,17.59,Bogo 10
20744,transaction,32.53,Bogo 10
20753,transaction,13.15,Bogo 5
20757,transaction,20.91,Bogo 10
20760,transaction,13.18,2off10
20764,transaction,34.1,Bogo 5
20771,transaction,11.21,3off7
20776,transaction,6.87,Bogo 5
20785,transaction,249.62,2off10
20790,transaction,19.28,Bogo 10
20791,transaction,18.84,Bogo 10
20794,transaction,25.13,2off10
20804,transaction,34.3,2off10
20808,transaction,22.14,2off10
20829,transaction,18.73,2off10
20832,transaction,20.95,Bogo 10
20850,transaction,11.87,2off10
20852,transaction,11.46,Bogo 5
20860,transaction,9.88,2off10
20870,transaction,9.21,5off20
20872,transaction,24.44,2off10
20881,transaction,19.32,Bogo 10
20884,transaction,12.23,Bogo 5
20893,transaction,30.21,Bogo 5
20906,transaction,10.87,Bogo 5
20912,transaction,17.15,2off10
20913,transaction,21.74,Bogo 5
20918,transaction,12,3off7
20919,transaction,23.55,Bogo 10
20921,transaction,8.8,Bogo 5
20923,transaction,26.72,3off7
20927,transaction,30.61,Bogo 5
20928,transaction,7.43,Bogo 5
20933,transaction,13.12,2off10
20936,transaction,20.18,Bogo 10
20939,transaction,16.89,3off7
20940,transaction,24.79,2off10
20945,transaction,18.41,3off7
20951,transaction,7.3,Bogo 5
20960,transaction,22.19,2off10
20986,transaction,21.58,2off10
20993,transaction,12.53,Bogo 5
21003,transaction,7.06,3off7
21017,transaction,10.89,Bogo 10
21018,transaction,15.91,Bogo 10
21031,transaction,24.42,2off10
21032,transaction,17.58,3off7
21035,transaction,22.54,3off7
21049,transaction,16.53,Bogo 10
21055,transaction,7.04,Bogo 5
21062,transaction,46.13,Bogo 5
21085,transaction,14.1,2off10
21091,transaction,15.34,3off7
21094,transaction,20.84,Bogo 5
21098,transaction,34.2,Bogo 10
21102,transaction,11.71,2off10
21125,transaction,10.96,5off20
21133,transaction,12.75,3off7
21137,transaction,8.75,2off10
21152,transaction,26.95,2off10
21154,transaction,19.13,Bogo 5
21157,transaction,17.56,Bogo 10
21161,transaction,14.47,Bogo 5
21162,transaction,11.25,Bogo 5
21181,transaction,5.32,Bogo 5
21183,transaction,26.5,2off10
21189,transaction,11.22,5off20
21197,transaction,6.22,Bogo 5
21200,transaction,5.64,Bogo 5
21203,transaction,18.69,2off10
21206,transaction,13.64,2off10
21211,transaction,17.88,Bogo 10
21221,transaction,19.25,Bogo 10
21225,transaction,12.08,Bogo 5
21229,transaction,35.22,5off20
21235,transaction,14.18,2off10
21248,transaction,27.09,Bogo 5
21250,transaction,779.23,2off10
21254,transaction,29.81,2off10
21261,transaction,7.64,Bogo 5
21264,transaction,21.17,Bogo 5
21277,transaction,22.8,2off10
21289,transaction,12.4,2off10
21293,transaction,23.98,Bogo 10
21294,transaction,15.02,2off10
21295,transaction,23.38,Bogo 5
21297,transaction,24.95,Bogo 10
21298,transaction,11.87,3off7
21303,transaction,17.21,Bogo 10
21304,transaction,13.94,2off10
21308,transaction,17.62,3off7
21309,transaction,11.18,Bogo 5
21310,transaction,18.93,Bogo 5
21311,transaction,21.36,Bogo 5
21320,transaction,22.48,Bogo 10
21323,transaction,22.09,2off10
21337,transaction,7.27,Bogo 5
21345,transaction,24.12,Bogo 5
21371,transaction,20.51,Bogo 10
21379,transaction,20.02,5off20
21384,transaction,17.01,2off10
21387,transaction,13.78,Bogo 5
21389,transaction,14.99,3off7
21408,transaction,22.09,Bogo 5
21434,transaction,9.02,2off10
21441,transaction,19.93,Bogo 10
21443,transaction,9.71,Bogo 5
21462,transaction,19.11,2off10
21463,transaction,24.87,2off10
21466,transaction,18.95,Bogo 10
21469,transaction,31.37,3off7
21470,transaction,12.54,Bogo 5
21472,transaction,20.58,2off10
21483,transaction,17.07,2off10
21486,transaction,22.13,2off10
21501,transaction,9.26,2off10
21506,transaction,32.13,Bogo 5
21508,transaction,25.26,3off7
21520,transaction,14.24,Bogo 10
21533,transaction,17.22,3off7
21537,transaction,5.04,Bogo 5
21543,transaction,13.88,Bogo 10
21544,transaction,40.09,Bogo 5
21545,transaction,23.52,Bogo 5
21552,transaction,7.29,3off7
21564,transaction,8.6,3off7
21568,transaction,19.2,3off7
21569,transaction,10.4,Bogo 10
21570,transaction,22.33,Bogo 10
21571,transaction,20.36,3off7
21589,transaction,31.81,Bogo 5
21607,transaction,17.73,Bogo 10
21616,transaction,11.4,Bogo 10
21619,transaction,10.86,Bogo 5
21624,transaction,21.47,2off10
21633,transaction,22.71,Bogo 10
21637,transaction,15.42,3off7
21638,transaction,1.92,3off7
21642,transaction,17.36,Bogo 5
21646,transaction,25.04,Bogo 5
21658,transaction,6.81,Bogo 5
21659,transaction,7.05,Bogo 5
21668,transaction,16.77,3off7
21673,transaction,11.81,Bogo 10
21681,transaction,27.17,3off7
21702,transaction,15.09,3off7
21704,transaction,16.64,Bogo 10
21705,transaction,18.19,Bogo 10
21709,transaction,7.63,Bogo 5
21735,transaction,6.1,Bogo 5
21736,transaction,29.35,Bogo 5
21741,transaction,18.45,Bogo 5
21753,transaction,13.7,2off10
21754,transaction,21.15,2off10
21762,transaction,28.54,2off10
21787,transaction,22.3,3off7
21800,transaction,16.1,Bogo 10
21802,transaction,13.52,Bogo 10
21807,transaction,13.54,3off7
21812,transaction,29.36,5off20
21820,transaction,21.47,Bogo 10
21828,transaction,21.44,5off20
21829,transaction,5.7,Bogo 5
21831,transaction,13.11,3off7
21841,transaction,19.52,Bogo 5
21851,transaction,30.56,Bogo 10
21858,transaction,25.01,5off20
21867,transaction,21.04,5off20
21869,transaction,13.6,2off10
21876,transaction,17.92,Bogo 10
21886,transaction,10.67,3off7
21888,transaction,7.55,Bogo 5
21893,transaction,26.78,Bogo 5
21895,transaction,14.8,3off7
21897,transaction,4.18,3off7
21909,transaction,30.94,Bogo 5
21910,transaction,22.1,5off20
21914,transaction,27.07,5off20
21916,transaction,13.11,Bogo 5
21919,transaction,17.84,2off10
21924,transaction,37.37,Bogo 10
21925,transaction,16.3,Bogo 10
21950,transaction,36.81,Bogo 10
21953,transaction,27.72,2off10
21956,transaction,26.16,Bogo 10
21960,transaction,12.7,Bogo 5
21962,transaction,19.69,Bogo 5
21970,transaction,22.17,2off10
21971,transaction,16.18,Bogo 5
21973,transaction,20.41,Bogo 10
21992,transaction,21.48,Bogo 5
21996,transaction,14.42,Bogo 10
22006,transaction,9.24,3off7
22009,transaction,10.52,Bogo 10
22015,transaction,15.96,2off10
22019,transaction,18.83,Bogo 5
22038,transaction,10.98,Bogo 10
22040,transaction,28.46,Bogo 5
22047,transaction,10.65,2off10
22049,transaction,28.08,2off10
22050,transaction,6.93,2off10
22054,transaction,15.9,Bogo 10
22065,transaction,11.42,2off10
22067,transaction,16.41,3off7
22068,transaction,25.06,2off10
22078,transaction,23.28,3off7
22080,transaction,74.77,Bogo 5
22085,transaction,5.95,2off10
22088,transaction,20.48,Bogo 5
22091,transaction,27.51,2off10
22112,transaction,19.59,Bogo 10
22119,transaction,11.69,Bogo 10
22126,transaction,27.39,Bogo 10
22132,transaction,6.58,Bogo 5
22135,transaction,17.47,2off10
22137,transaction,21.88,3off7
22138,transaction,15.63,2off10
22139,transaction,17.11,2off10
22141,transaction,10.18,Bogo 5
22152,transaction,35.64,Bogo 5
22172,transaction,22.76,Bogo 10
22195,transaction,20.44,2off10
22197,transaction,21.6,3off7
22202,transaction,10.25,2off10
22205,transaction,28.23,3off7
22206,transaction,11.04,Bogo 10
22214,transaction,9.33,Bogo 5
22216,transaction,5.19,Bogo 5
22230,transaction,8.96,Bogo 5
22235,transaction,25.46,3off7
22245,transaction,15.24,2off10
22247,transaction,22.39,Bogo 5
22259,transaction,11.59,Bogo 5
22263,transaction,32.06,Bogo 10
22268,transaction,31.29,2off10
22273,transaction,9.39,3off7
22279,transaction,11.28,Bogo 10
22301,transaction,14.7,2off10
22303,transaction,18.35,Bogo 10
22306,transaction,23.37,Bogo 10
22307,transaction,28.21,3off7
22309,transaction,38.7,Bogo 5
22310,transaction,29.32,Bogo 10
22315,transaction,5.99,Bogo 5
22321,transaction,15.05,Bogo 10
22327,transaction,34.59,5off20
22330,transaction,23.3,Bogo 10
22331,transaction,26.71,3off7
22340,transaction,12.21,Bogo 10
22344,transaction,5.24,Bogo 5
22347,transaction,11.25,2off10
22373,transaction,25.66,2off10
22383,transaction,10.15,Bogo 5
22395,transaction,16.94,2off10
22398,transaction,82.46,2off10
22401,transaction,18.94,3off7
22402,transaction,9.08,Bogo 5
22406,transaction,33.63,Bogo 5
22412,transaction,18.69,Bogo 10
22423,transaction,23.18,Bogo 5
22424,transaction,24.58,2off10
22428,transaction,10.59,2off10
22442,transaction,15.74,3off7
22444,transaction,16.57,Bogo 5
22453,transaction,17.08,3off7
22455,transaction,30.09,2off10
22458,transaction,6.47,Bogo 5
22460,transaction,101.75,Bogo 5
22461,transaction,15.51,Bogo 5
22462,transaction,22.47,3off7
22463,transaction,5.74,Bogo 5
22464,transaction,27.92,Bogo 5
22482,transaction,15.75,2off10
22490,transaction,4.46,3off7
22496,transaction,21.95,Bogo 10
22499,transaction,10.66,3off7
22515,transaction,5.78,Bogo 5
22519,transaction,12.55,Bogo 10
22521,transaction,13.98,Bogo 10
22522,transaction,18.82,3off7
22532,transaction,7.56,2off10
22533,transaction,35.72,2off10
22535,transaction,13.83,Bogo 10
22543,transaction,25.79,Bogo 10
22547,transaction,5.09,Bogo 5
22559,transaction,32.81,2off10
22577,transaction,7.5,Bogo 5
22579,transaction,11.27,3off7
22580,transaction,10.49,Bogo 5
22583,transaction,8.11,3off7
22588,transaction,14.53,3off7
22598,transaction,24.94,Bogo 5
22605,transaction,13.21,3off7
22608,transaction,23.45,Bogo 10
22610,transaction,17.92,Bogo 10
22629,transaction,18,5off20
22631,transaction,31.61,2off10
22635,transaction,18.74,Bogo 10
22638,transaction,22.44,Bogo 5
22647,transaction,14.63,3off7
22652,transaction,13.67,Bogo 10
22653,transaction,15.55,Bogo 5
22670,transaction,14.8,2off10
22675,transaction,7.64,Bogo 5
22676,transaction,22.16,Bogo 5
22679,transaction,11.91,2off10
22705,transaction,7.64,Bogo 5
22706,transaction,12.79,3off7
22707,transaction,27.17,2off10
22713,transaction,21.34,2off10
22714,transaction,16.36,3off7
22715,transaction,13.86,Bogo 10
22716,transaction,11.27,Bogo 5
22724,transaction,17.49,3off7
22731,transaction,31.42,5off20
22737,transaction,9.46,Bogo 5
22741,transaction,27.25,2off10
22770,transaction,17.07,2off10
22786,transaction,22.67,5off20
22789,transaction,36.97,Bogo 10
22790,transaction,23.52,2off10
22794,transaction,12.83,Bogo 10
22803,transaction,26.8,Bogo 5
22805,transaction,40.72,5off20
22807,transaction,17.23,Bogo 5
22809,transaction,13.56,Bogo 5
22824,transaction,10.85,3off7
22829,transaction,24.26,2off10
22840,transaction,6.73,3off7
22842,transaction,11.46,2off10
22843,transaction,10.55,3off7
22848,transaction,24.32,Bogo 5
22849,transaction,17.24,Bogo 5
22855,transaction,12.64,3off7
22858,transaction,23.56,2off10
22874,transaction,10.76,2off10
22879,transaction,22.03,2off10
22892,transaction,11.95,2off10
22893,transaction,15.96,3off7
22895,transaction,25.66,3off7
22903,transaction,8.22,3off7
22907,transaction,13.7,Bogo 10
22909,transaction,13.13,2off10
22913,transaction,38.71,Bogo 5
22926,transaction,12.9,Bogo 5
22931,transaction,29.03,Bogo 10
22936,transaction,12.08,2off10
22947,transaction,18.81,3off7
22950,transaction,14.36,Bogo 10
22971,transaction,5.7,Bogo 5
22977,transaction,41.56,2off10
22978,transaction,21.54,2off10
22983,transaction,20.89,Bogo 5
22986,transaction,18.23,Bogo 5
22992,transaction,12.36,Bogo 10
22996,transaction,13.96,Bogo 10
22997,transaction,11.03,Bogo 5
23004,transaction,9.13,Bogo 5
23008,transaction,14.03,2off10
23013,transaction,13.77,2off10
23030,transaction,15.27,3off7
23034,transaction,25.65,Bogo 10
23048,transaction,18.03,Bogo 10
23053,transaction,13.53,Bogo 10
23067,transaction,18.32,2off10
23072,transaction,9.74,3off7
23082,transaction,13.59,Bogo 10
23091,transaction,17.62,2off10
23093,transaction,15.77,Bogo 5
23101,transaction,9.46,Bogo 5
23103,transaction,10.68,2off10
23110,transaction,25.14,Bogo 5
23121,transaction,21.77,Bogo 10
23124,transaction,12.96,Bogo 10
23129,transaction,10.5,Bogo 5
23133,transaction,17.22,Bogo 10
23137,transaction,11,Bogo 10
23143,transaction,14.3,Bogo 5
23145,transaction,38.09,Bogo 5
23160,transaction,25.77,3off7
23171,transaction,18.98,Bogo 5
23183,transaction,7.66,2off10
23185,transaction,12.17,Bogo 10
23189,transaction,25.45,Bogo 10
23192,transaction,12.31,Bogo 10
23211,transaction,23.47,2off10
23213,transaction,7.41,Bogo 5
23238,transaction,26.69,3off7
23239,transaction,31.31,2off10
23243,transaction,23.49,Bogo 5
23256,transaction,5.51,Bogo 5
23260,transaction,28.38,3off7
23262,transaction,20,Bogo 10
23263,transaction,10.3,3off7
23266,transaction,22.64,2off10
23267,transaction,11.88,Bogo 5
23274,transaction,5.02,Bogo 5
23282,transaction,26.57,2off10
23285,transaction,27.61,2off10
23290,transaction,9.14,Bogo 5
23295,transaction,20.89,2off10
23297,transaction,5.4,Bogo 5
23298,transaction,18.3,Bogo 5
23300,transaction,15.68,3off7
23302,transaction,11.09,Bogo 10
23305,transaction,7.19,3off7
23316,transaction,45.05,Bogo 5
23320,transaction,29.29,Bogo 10
23324,transaction,20.39,5off20
23341,transaction,23.2,Bogo 10
23347,transaction,13.98,Bogo 10
23350,transaction,11.39,Bogo 10
23363,transaction,16.83,Bogo 5
23381,transaction,22.27,2off10
23386,transaction,22.24,Bogo 10
23390,transaction,25.17,3off7
23392,transaction,5.11,Bogo 5
23405,transaction,18.04,Bogo 5
23411,transaction,21.54,Bogo 10
23416,transaction,25.71,2off10
23420,transaction,23.31,3off7
23430,transaction,28.25,3off7
23437,transaction,7.08,Bogo 5
23460,transaction,65.33,3off7
23462,transaction,7.42,3off7
23478,transaction,16.78,Bogo 10
23479,transaction,23.84,3off7
23480,transaction,16.85,2off10
23483,transaction,29.13,Bogo 5
23488,transaction,9.07,3off7
23492,transaction,36.83,Bogo 5
23495,transaction,10.22,Bogo 10
23496,transaction,20.19,2off10
23504,transaction,13.5,2off10
23507,transaction,22.49,3off7
23518,transaction,5.08,Bogo 5
23527,transaction,33.29,3off7
23531,transaction,10.73,Bogo 5
23532,transaction,25.03,Bogo 5
23534,transaction,25.39,2off10
23542,transaction,17.81,2off10
23543,transaction,17.81,3off7
23546,transaction,11.4,Bogo 10
23549,transaction,8.56,Bogo 5
23565,transaction,21.41,Bogo 10
23569,transaction,24.24,2off10
23571,transaction,17.25,3off7
23582,transaction,32.87,Bogo 10
23583,transaction,13.82,Bogo 10
23586,transaction,18.67,3off7
23588,transaction,13.68,Bogo 5
23598,transaction,7.45,Bogo 5
23600,transaction,13.12,Bogo 5
23610,transaction,31.65,Bogo 10
23621,transaction,11.16,3off7
23642,transaction,19.74,Bogo 5
23649,transaction,19.99,Bogo 10
23653,transaction,16.43,3off7
23654,transaction,16.1,2off10
23669,transaction,35.96,Bogo 5
23672,transaction,23.03,Bogo 10
23673,transaction,100.51,2off10
23682,transaction,3.26,3off7
23684,transaction,23.14,2off10
23700,transaction,1.35,3off7
23702,transaction,7.06,Bogo 5
23716,transaction,5.28,Bogo 5
23717,transaction,11.43,Bogo 5
23720,transaction,11.93,3off7
23721,transaction,11.59,3off7
23722,transaction,12.21,Bogo 5
23742,transaction,22.68,2off10
23748,transaction,41.9,Bogo 5
23750,transaction,5.82,Bogo 5
23751,transaction,5.23,Bogo 5
23756,transaction,20.6,5off20
23763,transaction,13.02,3off7
23775,transaction,12.66,Bogo 10
23787,transaction,18.71,Bogo 10
23789,transaction,31.18,3off7
23803,transaction,25.76,2off10
